feature,psi,ks_pvalue
id_31,2.578434781823439,
id_30,0.49742836396919926,
DeviceInfo,0.4497405015304605,
D15,0.42891448126195086,0.0
id_38,0.42088530494314214,
V26,0.35947360009325724,1.3938775908401663e-122
V67,0.3594557286810724,7.994092172901918e-126
V25,0.34683468210795837,6.432742131984864e-132
V66,0.3341136602075157,6.2254693644314104e-136
D4,0.33020995569817996,0.0
M8,0.17747828305111218,
M9,0.17734803130946364,
M7,0.1772171122875661,
ProductCD,0.16046728467716498,
V153,0.15315486435439063,7.252042418270553e-71
V139,0.1531290915119224,7.252042418270553e-71
V157,0.15306057473313298,7.252042418270553e-71
V155,0.15306057473313298,7.252042418270553e-71
V148,0.15302643136906266,7.252042418270553e-71
V154,0.15295512401256492,9.618171419812015e-71
V140,0.15292937412580584,9.618171419812015e-71
V158,0.1528865534631114,9.618171419812015e-71
V156,0.1528865534631114,9.618171419812015e-71
V149,0.15282680582239525,9.618171419812015e-71
id_33,0.14907929013026128,
addr2,0.1323633044557422,2.9759240320718254e-09
id_35,0.12465480484241714,
V35,0.1225455177734629,4.135061529021559e-276
id_34,0.11921025780008493,
D11,0.1163063176318309,3.911717813523032e-118
D5,0.11456451963846684,1.1561796558888417e-126
D10,0.11224466748024511,5.0622746003249845e-118
V36,0.10885184064709442,1.9099091386244282e-238
V75,0.10646703192364479,1.106267283906584e-257
V20,0.09497288127028147,1.1731736188676673e-151
V19,0.09477815716624913,6.1614818392394415e-158
V62,0.09297778343828397,5.26739227637769e-144
V61,0.09292721208538424,2.0659957498605396e-150
V76,0.09099569845487424,1.8994224278204514e-214
id_02,0.07986655283696714,2.529272474214552e-75
V48,0.06955222775531061,1.4208163285728822e-132
V49,0.0694195195609536,4.4446796279550036e-133
card5,0.06883792050904727,2.1578874038268413e-20
V99,0.06388142705030397,6.432985310130081e-126
dist1,0.05882417192631753,1.804479755431904e-74
V130,0.05732633847643183,1.1360971276908056e-130
M2,0.05654071196807356,
M1,0.055779884695546594,
M3,0.05538277245284411,
P_emaildomain,0.051518293645809086,
TransactionAmt,0.051080682758429675,4.7919856857308335e-12
V96,0.05070978395692517,3.133861878682319e-113
V91,0.05066662482909377,2.961148754430032e-111
V90,0.05061985927925699,6.230181074213679e-111
id_14,0.04806081267288193,1.591840626012057e-24
DeviceType,0.047391587459481875,
V11,0.045527828350234806,5.029149304512663e-69
V10,0.045228145708654834,2.317671920608485e-68
M4,0.044300912870082504,
id_19,0.04002311145454748,3.925107058141704e-29
id_36,0.03985018267065864,
id_16,0.03936405445870251,
id_20,0.0383920376809085,3.9098990810511166e-30
id_15,0.03825121996056321,
R_emaildomain,0.03805178640785555,
C10,0.03722755585100829,2.556874810784966e-65
V127,0.03599179403281052,2.4780250665385482e-116
id_12,0.0349795219981727,
M6,0.034937048043850116,
id_37,0.03477919800432466,
C8,0.034305128948345816,4.913882585358616e-62
id_28,0.03363083586857181,
id_29,0.03335462979195081,
addr1,0.026954316175455423,8.419107821146824e-15
V131,0.024641418336686146,3.3312300441544933e-32
V100,0.0222318049521339,2.024132609457306e-27
V69,0.02091491372502883,2.461522673781767e-47
V70,0.02026292816503007,4.771909221357891e-46
C2,0.020185700870159327,8.699859751782231e-51
C6,0.01910697554714616,2.226555579838588e-17
C11,0.018830866836533573,3.059972096905402e-13
card6,0.01748932687471203,
V30,0.017333203425582065,1.844461548105995e-39
V29,0.01715609406057714,6.852751380270495e-39
C13,0.016963430154987354,6.946533132803649e-22
card2,0.015172876120352468,1.1695831279719489e-09
V97,0.015150703432084165,1.3021529083627393e-25
V303,0.014973235839088713,4.428329976443545e-26
D3,0.014832221434710392,1.736427242486611e-13
V304,0.014546191439558969,3.0888288394827444e-25
C9,0.014289904997608956,1.9623293653854535e-31
id_18,0.013807202831252648,0.00023513166949177685
V302,0.013675923869684659,1.1380458696081233e-23
D2,0.012569471894624568,4.628110084401944e-23
card1,0.012564467401290236,2.057013496599538e-05
V4,0.011101744982835584,3.912105695712727e-08
V5,0.010531810055970627,1.8698324651069238e-07
V128,0.009072433501742444,3.973660512736035e-28
C14,0.008768023231298805,2.339265521263979e-12
dist2,0.008568643059294466,6.422729217017137e-10
id_03,0.008553710804455578,0.9779263492675394
D1,0.00845236633269729,4.1084862117504026e-26
M5,0.008188011606216314,
D9,0.008122345352391123,7.926158852712265e-05
V292,0.0072438109377945415,1.7249694150628443e-09
C1,0.006866588529632435,8.627203729536963e-17
V291,0.006552816915012378,4.3466129965272655e-13
V285,0.006156219427776867,7.675444747372654e-16
V283,0.006034387174459694,8.095754833737683e-06
card4,0.005554116798182238,
V289,0.005190861548644874,9.6295214192524e-08
V288,0.004813604669759072,4.833082941827143e-07
V310,0.004646757574975093,1.755736103752195e-16
V307,0.004612571089692872,3.96085330260716e-17
V280,0.004026469695101434,1.1895251757289893e-07
id_05,0.003967320234915922,8.838981176736342e-07
V256,0.003915606153471153,0.04562485865849797
V251,0.003915606153471153,0.04562485865849797
V222,0.003915606153471153,0.04562485865849797
V250,0.0038916054331834607,0.04661565934457834
V259,0.0038916054331834607,0.04661565934457834
V255,0.0038916054331834607,0.04661565934457834
V221,0.0038916054331834607,0.04661565934457834
V245,0.0038916054331834607,0.04661565934457834
V82,0.003839351319677232,3.122774289996896e-05
C5,0.003599427984086199,1.2403942247722724e-08
V83,0.003268029263247203,0.00027286081487219835
V287,0.0032056892696989935,2.6146159151689176e-06
id_23,0.0029262696556511354,
id_01,0.0028668382083240312,2.9507878257149117e-32
V315,0.00286098717158591,3.348737696229365e-08
V308,0.002720726720173043,1.218199262059304e-08
id_09,0.002423306388013393,0.5012760569308494
V314,0.0022151955597602634,2.6727101824924286e-08
V313,0.001980754488064902,1.6916017516120722e-07
V12,0.0019042648739008349,3.277820447448677e-05
V312,0.0018584118350914354,2.605650484852732e-07
V2,0.001776404660861147,0.03448117285326946
V7,0.0017763891552977562,0.00039118074278272127
V6,0.0017763891552977562,0.016823984192837396
V3,0.0017763891552977562,2.537984344984254e-05
id_13,0.0015228228362446767,4.3127471699129304e-58
id_27,0.0014796171471959476,
card3,0.001444421955635523,5.447331524739721e-09
V53,0.001182434745325398,0.0022118779137920088
id_25,0.0010690554406440323,0.9999999999950852
D14,0.001010275772590712,0.03207240389575694
V44,0.0009513799781095205,0.01945376589016151
V45,0.0009512894890286067,1.8093508982444632e-08
V13,0.0008644393060464545,0.01433482944843111
V38,0.0007569224911502599,1.3640821716373274e-17
V37,0.0007568796897936456,1.0075001841798702e-05
V282,0.0006854968725569942,0.04941210245508698
D8,0.0005566045912825138,3.547791208472787e-15
id_21,0.0005121543590096777,0.9999749743439916
id_08,0.0004906919237457061,0.9999999971555757
V46,0.0004265759984358847,0.9999999883310304
V47,0.0004265302059392552,0.41880011763054736
id_07,0.0003341423263458628,0.9999992949229989
D12,0.000300306333252425,1.3144068132862713e-07
D6,0.00029710173077579516,6.41624663572806e-07
V54,0.0002832286664764097,0.39861438275924643
id_17,0.0002484707577414107,4.2375805946712466e-15
V95,0.00023281207756533704,0.8751317912935069
V279,0.00022685208416610653,0.8559982587732105
id_26,0.00014764198161213606,0.9999949863559799
V294,0.0001263307813485416,0.621610024269841
V23,8.357207682746168e-05,1.0
V24,8.357207682746168e-05,0.40864724441077094
V317,6.038784068026974e-05,0.7347547953426046
V78,5.020971077258194e-05,3.934359602945217e-17
V77,5.016073982481369e-05,2.0067774452502184e-06
V8,4.949000700200589e-05,0.4263487989281204
V9,4.949000700200589e-05,0.08693051143610653
V126,3.776818933505437e-05,0.4512640777574982
V306,2.64015723268569e-05,0.6313624771216797
V56,2.611435787061352e-05,2.817692330392785e-11
V55,2.611435787061352e-05,0.019411044189085614
V198,1.9131300832792725e-05,1.0
V171,1.8452009734022743e-05,0.007895808305970057
V189,1.8279549555284508e-05,0.9341885255357095
V195,1.8279549555284508e-05,1.0
V201,1.8279549555284508e-05,0.21542578293529946
V197,1.3982980478726442e-05,1.0
V188,1.3982980478726442e-05,0.9865175730618376
V200,1.3892887400739825e-05,0.5247494247341062
V170,1.3401871755174735e-05,0.1392192038189327
V194,1.330645325480355e-05,1.0
id_32,1.2526741584789272e-05,5.953482901591455e-13
V86,5.671669572970619e-06,0.019058197295302646
V260,3.881289610931577e-06,0.9999999999999769
V261,3.3890750913161977e-06,0.9999999999827803
