feature,psi,ks_pvalue
C1,0.07403375419393197,5.279231013077787e-192
C11,0.06995970323291309,6.90095758378601e-138
addr1,0.06785794252678923,1.9824221402198522e-42
V30,0.06619140981043627,4.974109968677938e-164
V292,0.06589649360493974,2.2375801592340155e-89
V29,0.06466472280983901,1.4677635449217428e-159
V70,0.06251629181399049,8.914345417243439e-155
V310,0.06199762140639235,1.10839528042176e-213
V69,0.06084186610925421,8.498211093077294e-150
C2,0.060815221214557916,1.2735749152086301e-157
V53,0.059393016843458005,5.014824898430014e-186
card2,0.052385417198673824,9.69607454619976e-53
V54,0.04997023889195986,4.943769501718214e-153
V154,0.04817813463813194,4.966785695946507e-42
V156,0.04817813463813194,4.966785695946507e-42
V158,0.04817474143343766,4.966785695946507e-42
V149,0.04816457183301643,4.966785695946507e-42
V140,0.048151035733774925,4.966785695946507e-42
V153,0.0480382215225147,5.740938176227897e-42
V155,0.04803483051009201,5.740938176227897e-42
V157,0.04803483051009201,5.740938176227897e-42
V148,0.04803144116679558,5.740938176227897e-42
V139,0.04801114016283355,5.740938176227897e-42
D15,0.04743516960892512,9.549878711229022e-94
M8,0.046573635414926554,
V12,0.04648301830734849,2.5395246099015402e-148
M9,0.046471518288317165,
M7,0.04639593278513834,
V307,0.04557936144159926,3.094217123606955e-160
D8,0.04128868740948556,6.0936532745236594e-46
card6,0.03747373961854415,
D4,0.037356467009571744,1.2698014484304255e-81
V13,0.03710432769397824,2.3647373128819712e-116
V245,0.03702201575905565,7.474569784370091e-27
V259,0.03702201575905565,7.474569784370091e-27
V221,0.03702201575905565,3.690347413509737e-51
V255,0.037019265630499405,7.474569784370091e-27
V250,0.037011026230577115,7.474569784370091e-27
V222,0.036944751684263345,3.60940917312428e-59
V256,0.036931008307158945,9.263514463871104e-27
V251,0.03692278425004919,9.263514463871104e-27
id_01,0.03450972555740185,1.415317292030833e-33
dist1,0.03271487206055668,2.6261340122205146e-30
card4,0.032140001834642704,
D9,0.028508946375918505,3.712408729070018e-37
card1,0.02803470428392862,1.814949601602995e-14
V91,0.02789512075682601,2.1733476090695109e-66
V90,0.027705604092107268,8.436576980016873e-66
card5,0.02626941115878474,2.1676006670464747e-16
dist2,0.02516343324598734,4.796801103212663e-15
TransactionAmt,0.023884408381015815,8.20309060010449e-15
V287,0.021152283798101457,6.243289400029372e-40
id_18,0.018200858201222234,7.151604201688762e-13
V36,0.017825707567471302,7.902053249907389e-48
V49,0.01641647590817249,7.892202694192143e-32
V48,0.01640345085022933,1.0463789159869684e-31
V35,0.01571457125937823,2.8893341648445857e-43
V82,0.014383607279135428,7.842873282510614e-20
V83,0.01252384134645049,1.795614019315334e-16
V11,0.01167871378965079,1.560029462693929e-17
V10,0.011623145872510808,2.134457953560089e-17
V312,0.011390225150364693,6.243289400029372e-40
V314,0.010659119221266118,4.997930835367296e-23
D11,0.010346267053264049,7.35615189903388e-14
id_23,0.010207147625522139,
V280,0.008750877289485787,1.692574028491514e-19
V261,0.008625147244805566,0.003746217438034827
V289,0.008288668667153611,1.4581448116057907e-13
V288,0.008108391848382922,5.456913955440931e-13
V260,0.008044458725612656,0.016820411734926315
V262,0.008010327565923445,0.020034788652596516
V76,0.007621290789032925,1.3515913737936182e-22
V315,0.006887273799643029,4.0539008209793025e-14
id_27,0.00624167006528215,
V75,0.0054865516137989345,7.731297746749679e-17
V313,0.005155475157956923,3.7313963391294834e-13
V308,0.005143354710413495,1.692574028491514e-19
id_26,0.0039148127988417065,0.7843508484835084
id_08,0.0031929770984362384,0.8829276831273082
V128,0.0028593803443107643,2.628497975829218e-05
D5,0.0023791146508786976,2.7015996270927872e-14
V197,0.002325852560620082,0.6066869125723402
V188,0.002325852560620082,0.6066869125723402
V170,0.0023254907118827077,7.857208855283677e-51
V194,0.002324772053717735,0.6066869125723402
V200,0.002324772053717735,1.3161791971158288e-07
V171,0.002308151919958634,8.288838803323639e-61
V198,0.0023063383599640067,0.6154594940321108
V189,0.002305624693413052,0.6154594940321108
V201,0.002305624693413052,5.156262468233472e-09
V195,0.002305624693413052,0.6154594940321108
id_07,0.002297857041875254,0.7797664451029974
id_05,0.0022409889156657665,9.469295730326004e-45
V294,0.0019676053313604377,0.00011506553713085974
V317,0.0017915343788167928,0.00017553630636668314
V3,0.001776404660861147,1.0
V7,0.001776404660861147,1.0
V2,0.001776404660861147,1.0
V9,0.001776404660861147,1.0
V6,0.001776404660861147,1.0
V8,0.001776404660861147,1.0
V4,0.0017012025394723038,0.1230262515091225
V5,0.0016165077262072275,0.15685665516554537
V97,0.00142690805772282,0.0022578087031332817
V99,0.0013659514919102643,0.0049834243525181355
id_17,0.0013606893071242483,2.7163036538233187e-30
V130,0.0010313013804182486,0.0049834243525181355
D14,0.00101025693310141,0.029069377173179478
V126,0.0008249671489644468,0.10805140188574647
card3,0.0006503212456934421,6.778083572728454e-28
V95,0.00031552357519511545,0.6133473527196228
D12,0.000296985203403528,0.0015719371841909596
D6,0.00029696839859634044,1.6753587753788695e-06
id_03,0.00027770362926984724,0.9999999314396716
V127,0.00023334829834474618,0.3293175405865997
id_09,0.000178016614267446,0.9999999999999992
id_25,0.0001771450366766123,1.0
V234,0.0001314134058928987,8.748654766241856e-21
V152,0.000111128410026468,2.120861744691334e-74
V160,0.000111128410026468,4.0681404605219126e-76
V86,8.995806866913964e-05,0.20608993665147446
V165,8.871478675814625e-05,6.500528891881299e-74
V87,5.351084272766277e-05,0.12852546233705542
V44,3.8529802228059186e-05,0.2328110592886492
V45,3.849903253547128e-05,0.10309792170746435
V279,3.827000595653036e-05,0.9653052704414417
V56,3.643509509003034e-05,0.7134958789953362
V55,3.641224955854406e-05,0.7988475332680114
V24,3.323174876237847e-05,0.02082021336415199
V23,3.323174876237847e-05,0.23841988167798644
id_32,2.8954392616572433e-05,2.2413449853913188e-169
id_21,2.4915310141046567e-05,1.0
V131,2.2228780868003818e-05,0.39077663003429963
V183,1.4545605727219051e-05,1.0834629237470202e-10
V168,1.432749122816106e-05,3.54767397800105e-70
V192,1.432749122816106e-05,0.9796299755567065
V193,1.432749122816106e-05,0.9796299755567065
V207,1.432749122816106e-05,1.4003384425369674e-10
V187,1.432749122816106e-05,0.10133511848291299
V182,1.432749122816106e-05,1.5733134061298086e-10
V180,1.432749122816106e-05,2.810934891786407e-10
V176,1.3053468883286503e-05,2.7856560658461515e-17
V196,1.243873892279869e-05,0.9840262190037244
V77,1.127489532617095e-05,1.764006171720635e-06
V78,1.127489532617095e-05,1.547747344559273e-06
V145,1.0496889650093285e-05,3.555781780922492e-85
V186,1.0311777946257808e-05,0.16072274507508977
V191,1.0128315634770328e-05,0.9917207917898766
V190,8.890256464873298e-06,0.0008545318471042112
V199,8.38439345051084e-06,9.399572768816242e-11
V167,8.055394609850223e-06,5.946211288487652e-63
V172,8.055394609850223e-06,2.478043602405112e-07
V179,7.261744453259973e-06,1.9879325718052687e-23
V178,6.805332279271932e-06,3.9120071591266646e-23
V37,6.163473935023684e-06,1.2038432069378379e-05
V38,6.153719537991987e-06,7.579728474406096e-07
V143,4.745699498076483e-06,7.955669114947797e-76
V181,3.3647919961994387e-06,6.048324164346988e-10
V96,3.243771212906345e-06,0.5999237289120136
V205,3.1576878259311485e-06,1.2093690744247712e-07
V212,1.9719549749816446e-06,2.7996559155516986e-23
V330,1.663048636411062e-06,1.7143619992649874e-06
V338,1.1857783769547663e-06,1.091648738307983e-06
V339,1.1857783769547663e-06,1.1779288719973089e-06
V337,1.1241740474324806e-06,5.1876793061629814e-06
V50,8.941967398617482e-07,1.2771747344934116e-145
V328,6.43709824973846e-07,6.762132754946829e-06
V104,5.5501960145868e-07,0.20178798803497744
V39,5.5501960145868e-07,8.264165692114468e-111
V329,5.5501960145868e-07,1.942570034312784e-06
V333,4.7290255394594014e-07,3.0331731886472552e-40
V332,4.7290255394594014e-07,4.0190956763135023e-44
V238,4.7290255394594014e-07,1.4854880170638481e-08
V235,4.343087945056472e-07,6.499106743197577e-08
V63,4.343087945056472e-07,1.3785501919530451e-75
V84,4.343087945056472e-07,5.853899679238684e-106
V306,4.3298064384549247e-07,0.8014942962245251
V102,3.620504509352711e-07,0.5319330521327035
V106,3.620504509352711e-07,0.22344341649580735
V59,3.2838572549235637e-07,9.82091859858091e-76
V105,3.2838572549235637e-07,0.9253004252182054
V336,2.9636387007821354e-07,0.0006636989034906359
V331,2.6598481405011364e-07,1.0943882915311442e-33
V239,2.3724848677037723e-07,1.2317893851223288e-08
V177,2.3724848677037723e-07,3.528312497296355e-22
V334,2.1015481760708057e-07,0.021147553557374268
V210,1.8470373593367306e-07,7.645088108178182e-12
V324,1.8470373593367306e-07,5.064530217355418e-40
V323,1.608951711287094e-07,5.328968600002774e-44
V169,1.608951711287094e-07,2.553940441263754e-05
V100,1.4754853625670641e-07,0.3693560360280126
V301,1.3872905257644086e-07,0.712330920734102
V300,1.3872905257644086e-07,0.8040587356357192
V146,1.3872905257644086e-07,2.9102635902587666e-08
V208,1.3872905257644086e-07,1.3585454270501886e-11
V271,1.1820530966649015e-07,1.8441135871366793e-13
V272,1.1820530966649015e-07,4.710429468259981e-13
V270,1.1820530966649015e-07,8.161725933051853e-13
V326,9.932387179364083e-08,8.956170276891097e-06
V60,9.932387179364083e-08,9.569881666424297e-75
V40,6.648762876630026e-08,1.5598199537767084e-111
V228,6.648762876630026e-08,7.47194491202711e-14
V47,5.981509768657897e-08,0.9999999999770113
V42,5.253268242860699e-08,2.2507543535644968e-109
V281,5.253268242860699e-08,0.9999302524438177
V299,5.253268242860699e-08,0.9921607057532625
V184,5.253268242860699e-08,2.3653095144127674e-07
V237,4.0219758761864315e-08,3.6274993480823586e-08
V322,4.0219758761864315e-08,4.8976740875820034e-33
D13,4.0219758761864315e-08,0.45787569003199746
V227,4.0219758761864315e-08,6.814612676553823e-13
V43,2.9548787187892263e-08,2.261063693223477e-110
V52,2.9548787187892263e-08,4.006814459447436e-80
id_24,2.9548787187892263e-08,0.9991301068363762
V220,2.9548787187892263e-08,2.104389125586723e-05
V297,2.9548787187892263e-08,0.9999363926226525
V295,2.9548787187892263e-08,0.11785139633960062
V233,2.0519697134050005e-08,6.818863035744578e-19
V85,1.3132418033063508e-08,1.1656848587651929e-105
V64,1.3132418033063508e-08,1.17487687410391e-74
V206,1.3132418033063508e-08,5.145321475274997e-05
V81,1.3132418033063508e-08,6.480203926979288e-107
D7,1.3132418033063508e-08,0.0037255712089487394
V46,8.455141754862009e-09,0.9999999999997881
V318,7.386879322967705e-09,0.1110880200609784
V173,7.386879322967705e-09,8.547106789240171e-05
V217,7.386879322967705e-09,1.666572910296636e-55
V266,3.283010447277678e-09,1.796404985941727e-05
V293,3.283010447277678e-09,0.6054302208547357
V290,3.283010447277678e-09,0.22954373395576777
V147,3.283010447277678e-09,1.541811375665382e-08
V80,3.283010447277678e-09,1.7208063708653682e-107
C12,3.283010447277678e-09,1.1937849053090865e-33
V327,3.283010447277678e-09,0.000771795614098863
V335,3.283010447277678e-09,7.415929943757881e-06
V51,3.283010447277678e-09,2.8360445466336162e-80
V269,3.283010447277678e-09,0.9992246238147166
V142,3.283010447277678e-09,0.2990781962565361
V185,3.283010447277678e-09,1.1191310991101143e-07
C7,3.283010447277678e-09,5.9060901163212895e-34
V325,8.207408548735681e-10,0.02874972785021135
id_22,8.207408548735681e-10,1.0
V174,8.207408548735681e-10,1.8740658523157532e-11
V161,8.207408548735681e-10,0.2926093454854395
V163,8.207408548735681e-10,0.2837985137023391
V162,8.207408548735681e-10,0.2909542119186973
V240,8.207408548735681e-10,1.0
V88,0.0,1.0
V229,0.0,2.240548863256336e-23
V79,0.0,1.521390148642066e-84
V231,0.0,3.064773405815399e-18
V230,0.0,1.9273105737089685e-19
V213,0.0,1.073762623791831e-23
V232,0.0,7.587580200544238e-19
V216,0.0,1.0695111671520534e-10
V215,0.0,1.2674671931452917e-10
V219,0.0,3.1568677111394256e-68
V218,0.0,6.549328584086209e-76
V223,0.0,3.372546916697917e-05
V224,0.0,1.2431603402480369e-12
V225,0.0,5.571826789508145e-09
V211,0.0,2.1627539388353017e-22
V214,0.0,5.866165102242353e-10
V101,0.0,0.5960327847035363
V98,0.0,0.3644359109605184
V107,0.0,1.0
V204,0.0,1.3797726347136181e-70
V92,0.0,1.5242913477831819e-143
V93,0.0,1.9218721383563687e-143
V94,0.0,1.521390148642066e-84
V103,0.0,0.15279066206524705
V203,0.0,2.5246403005759515e-73
V202,0.0,2.2085311033346665e-63
V209,0.0,2.9460912651550562e-12
V141,0.0,0.3082193934802153
C3,0.0,0.02578750044233935
V125,0.0,0.002244414313095606
V226,0.0,0.00010186250079766467
V120,0.0,1.0
V119,0.0,1.0
V118,0.0,1.0
V117,0.0,1.0
V116,0.0,1.0
V115,0.0,0.999999999999997
V114,0.0,1.0
V113,0.0,0.9999999999955916
V112,0.0,0.9999999999999992
V111,0.0,0.9999999999999728
V110,0.0,0.9999999996252681
V109,0.0,0.9999983513467058
V108,0.0,0.9999999999966791
V138,0.0,0.9163248277992254
V137,0.0,0.17168508404912952
V136,0.0,0.8421854556316838
V135,0.0,0.16551711701435512
V134,0.0,0.07954780037742915
V133,0.0,0.24489624549316558
V132,0.0,0.2820652540602724
V129,0.0,0.3644359109605184
V123,0.0,0.017369316932638677
V122,0.0,1.0
V144,0.0,2.7221259937347924e-92
V159,0.0,1.3128984681003515e-96
V151,0.0,1.3128984681003515e-96
V150,0.0,2.588864765453699e-93
V121,0.0,1.0
V166,0.0,1.1845568478044204e-85
V164,0.0,8.809694706305612e-64
V175,0.0,1.005480577527152e-11
V124,0.0,0.012116773281486826
V296,0.0,5.99822186837171e-05
V298,0.0,0.0033830529146644697
V275,0.0,3.675234234217382e-19
V276,0.0,5.4556066931730846e-08
V278,0.0,3.441485736145223e-08
V277,0.0,1.0281780811402721e-08
V74,0.0,3.2404319032750855e-67
V268,0.0,3.4254462487778146e-09
V274,0.0,3.8987900348993484e-19
V273,0.0,1.8763671729382247e-18
V284,0.0,0.03752778318950367
V286,0.0,0.6924690540158687
V89,0.0,0.9999999999986808
V236,0.0,1.1626632078987734e-08
V241,0.0,1.0
V242,0.0,0.7691649211567251
V253,0.0,0.9836972383188929
V252,0.0,0.9988218087291927
V249,0.0,0.9999994601588691
V248,0.0,0.9999999561938367
V263,0.0,4.14217802652624e-56
V254,0.0,0.9999999561938367
V258,0.0,9.318036188974359e-14
V257,0.0,1.4013572113174683e-08
V267,0.0,8.372456519895476e-13
V265,0.0,1.3755553365712252e-68
V264,0.0,3.225789543126869e-76
V65,0.0,1.0
V68,0.0,1.0
V71,0.0,1.3054519054394848e-96
V72,0.0,2.162750982391832e-95
V73,0.0,3.6086974224057245e-68
V247,0.0,0.9935669737864269
V246,0.0,0.018594071855901464
V244,0.0,0.993764977822025
V243,0.0,0.04909118462752604
V28,0.0,0.9999999999907143
V316,0.0,0.4073004935271948
V32,0.0,1.758655844382313e-147
V33,0.0,3.347621193677085e-90
V309,0.0,0.03752778318950367
V305,0.0,1.0
V58,0.0,3.2404319032750855e-67
V311,0.0,0.5855526773113533
V319,0.0,0.991155396769374
V320,0.0,0.0018042969035973583
V321,0.0,0.9483390670357114
V57,0.0,3.6086974224057245e-68
V34,0.0,3.347621193677085e-90
V31,0.0,1.3902821907768155e-147
V15,0.0,4.0211256003047074e-90
id_04,0.0,1.0
V41,0.0,1.0
V14,0.0,1.0
id_06,0.0,7.928793054826676e-68
V16,0.0,4.0211256003047074e-90
V27,0.0,0.9999999999972321
V22,0.0,5.030157821762139e-112
V18,0.0,5.227761878341017e-112
V21,0.0,8.168892803570237e-112
V17,0.0,5.227761878341017e-112
V1,0.0,1.0
id_10,0.0,0.9999998785957613
id_11,0.0,0.18423973455998777
