feature,psi,ks_pvalue
V1,1.0819392119483413,0.0
V2,0.02665056785086763,5.53340150493932e-149
V3,1.3971703025267004,0.0
V4,0.17389578213959592,0.0
V5,0.36133317902378675,0.0
V6,0.07626004538625057,0.0
V7,0.15516301495531043,0.0
V8,0.16066915641078863,0.0
V9,0.07807955930329347,0.0
V10,0.07949336201945666,1.1347200977347118e-247
V11,0.2610723647428502,0.0
V12,0.031085559931567384,9.177832176982437e-237
V13,0.008492381521940888,6.667289014730368e-43
V14,0.09778048124817486,1.7696162544718053e-281
V15,0.40513439271387464,0.0
V16,0.009716447848212467,3.172889399169545e-19
V17,0.03409432420438585,1.0548752910788587e-287
V18,0.056470106696731304,0.0
V19,0.01610507499518109,1.0857836478829181e-75
V20,0.10049657782945122,0.0
V21,0.17712539703514635,0.0
V22,0.3473113244396788,0.0
V23,0.21511623705430674,0.0
V24,0.20638083119341924,0.0
V25,0.40943582650704224,0.0
V26,0.1932173851269383,8.42725681454697e-276
V27,0.09233781466611028,0.0
V28,1.0645775558031654,0.0
Amount,0.001065312689909207,8.992693111745738e-05
