feature,psi,ks_pvalue
V62,0.02108954248078262,1.573313826558929e-35
V292,0.021034290735907474,6.4036769057004805e-24
card6,0.020894386620807226,
V302,0.020683981490940494,4.15193268270431e-33
V310,0.019047860270691837,1.2972857213711854e-44
D3,0.018475440915474865,1.042449469147827e-14
V97,0.0181037072157562,2.555125812682427e-29
V13,0.01803854972276553,1.184053697902543e-41
V61,0.017577254273626008,4.947835354118421e-31
V285,0.017306662514395162,6.849383750486867e-37
card2,0.016205832862358417,1.1539657348642403e-06
V12,0.015828632229566934,2.0634005744504364e-37
D2,0.015492041963569902,8.115719061944973e-37
V54,0.014975245956523749,2.2755806734297537e-34
V70,0.014798960822662929,6.141199974300043e-32
V69,0.013900990590364237,7.594942410546058e-30
addr1,0.013866384339105187,1.0991781493260706e-07
V53,0.013792747021765556,1.900939625942808e-32
C6,0.013699953411635555,9.944843506134148e-19
V291,0.013214565450111357,2.8854214976302408e-24
V307,0.012796232598247715,2.357736021445896e-35
V30,0.012756923185263868,1.2923153921787987e-27
C1,0.012673411106741896,9.327325009263121e-26
card1,0.012511080948239483,3.980083816900963e-05
V29,0.012044387210658137,5.887569733417747e-26
V283,0.011258423685463533,7.634508680784779e-24
V282,0.010905206533039486,2.002635942314783e-25
M5,0.010643993938624845,
id_18,0.010220238899531298,0.0024663785718592028
C14,0.009999300173236575,1.6633772629379122e-22
card4,0.008989237317568375,
V128,0.008714845002086684,5.7768101155298656e-33
D8,0.008503344615849317,9.054507922883231e-10
D9,0.007138826223788382,2.475288916472212e-07
V35,0.006420317736510704,9.09358325578968e-13
V75,0.006277218378039087,5.617984535246357e-14
V36,0.00625082451805398,4.447723292415058e-12
V314,0.00539512903837433,7.932994487516546e-08
V76,0.005203566118301467,2.8685625825022722e-11
C5,0.004606337506228308,3.669795352222081e-11
V287,0.004238454421267691,2.1430406936352478e-07
V222,0.003878281005573565,0.05811652642971421
V221,0.0038600417189472804,0.05754534703322833
V245,0.0038600417189472804,0.05754534703322833
V259,0.0038600417189472804,0.05754534703322833
V255,0.0038600417189472804,0.05754534703322833
V250,0.003858612311157353,0.05754534703322833
V256,0.0038530758300964257,0.05811652642971421
V251,0.003851648485386718,0.05811652642971421
V308,0.003537764235599569,7.012614072073311e-06
V280,0.0034558266331793483,1.5226526890450857e-05
V288,0.002933867703817623,0.00032442488936223557
V289,0.0028106201516967864,0.0003586977426939526
V313,0.0026284882551654695,0.00032442488936223557
dist2,0.0025137072341677264,0.4179676337416153
id_23,0.002407531406311682,
V315,0.0023660847225137325,0.00032935995340377936
V87,0.002341049200418453,0.00029543446314053045
id_05,0.002322604625168333,1.3272217039431438e-05
V83,0.0021567835326268387,0.007944834453936933
V86,0.002127826157577204,0.03483776633296887
V294,0.002024393393502385,0.016372887018869534
V317,0.001997129950789765,0.011019986893047812
V312,0.0019703209116185964,2.8212422482991074e-08
V77,0.001966187291184882,0.0012075939322655038
V78,0.001966187291184882,9.295424345573982e-08
V82,0.001897001946732391,0.011997238534886783
V24,0.001849955512202815,0.27116835087703983
V23,0.001849955512202815,0.9959361318092829
id_17,0.0016599248309689693,4.550930125652093e-08
id_27,0.0015929700743902743,
V188,0.0013402631247909705,0.9754126815799102
V200,0.00133853155418438,0.9754126815799102
V170,0.0013346985679312065,0.9754126815799102
V194,0.0013321383718611806,0.9754126815799102
V197,0.0013321383718611806,0.9754126815799102
V38,0.0012731728566583664,4.07101232181546e-05
V37,0.001272872335356701,0.10291796180398394
id_07,0.0012069973799628576,0.9999999985145541
V201,0.0011784208292457256,0.9881054959872361
V189,0.0011779186188773541,0.9881054959872361
V171,0.0011774223271857856,0.9840526435354571
V195,0.0011750296318321207,0.9881054959872361
V198,0.0011750296318321207,0.9881054959872361
V46,0.0011719403824071654,1.0
V47,0.0011719403824071654,1.0
id_21,0.001168069417905012,0.9999973268115835
V56,0.0011241941929136913,4.005841895979933e-05
V55,0.0011241941929136913,0.10872416348789393
id_08,0.0011027230186678907,0.9999999999590042
id_01,0.0010917206666867724,5.530842933356051e-32
id_25,0.0010883555784494273,0.9999999999610665
D14,0.0010113015936358927,0.548292649882975
id_32,0.0010102682335591884,2.5350830442190063e-13
V306,0.0009190676591493708,0.07758602426298833
C4,0.000901791364331034,0.1254666394178784
V45,0.000727845335722262,0.0005436025889235484
V44,0.0007273461007742958,0.05237056350267977
card3,0.0006625836321374349,0.008431447490691059
V126,0.00039730778140603163,0.4835853542257964
id_26,0.0003872718783539456,0.9999999821584176
D12,0.0003061033917410126,0.002160506226064992
D6,0.0002975719869639984,0.0015462990827983705
id_09,0.00026684139255450055,0.5081693316433229
V279,0.0001793649945009042,0.19806997495549283
V95,8.043864485510859e-05,0.585932513635749
V261,6.217264697447837e-05,0.8436000114481774
V260,5.12056090487261e-05,0.9999958455301438
id_03,4.227945729197595e-05,0.9991348724435011
V262,2.121119413809298e-05,0.954935375223839
V117,2.0503368705042182e-05,0.9762489751278343
V120,2.0503368705042182e-05,0.9762489751278343
V111,2.0503368705042182e-05,0.9762489751278343
V114,2.0503368705042182e-05,0.9646357996570786
V123,2.0503368705042182e-05,0.8409901595854529
V108,2.0503368705042182e-05,0.9762489751278343
V110,1.0454123539805962e-05,0.9963926118668817
V125,1.0454123539805962e-05,0.011893434950910131
V116,1.0454123539805962e-05,0.06287506274161914
V122,1.0454123539805962e-05,0.9998081236788543
V113,1.0454123539805962e-05,0.9998081236788543
V119,1.0454123539805962e-05,0.9998081236788543
V3,2.3185693129684905e-06,6.017888812255632e-10
V7,2.264017140960303e-06,1.1891891766197996e-08
V6,2.2574342617197343e-06,0.0002871356533498966
V9,2.2566511905227562e-06,0.010972844270978424
V8,2.2566511905227562e-06,0.13892002889312838
V2,2.2566511905227562e-06,0.0005420683786220474
V220,1.5346430649406348e-06,1.0
V112,1.2792837728957975e-06,1.0
V118,1.2792837728957975e-06,1.0
V115,1.2792837728957975e-06,7.248148199351117e-09
V124,1.2792837728957975e-06,4.750792759570035e-13
V121,1.2792837728957975e-06,0.9963019091700315
V109,1.2792837728957975e-06,0.18360035594742652
V233,8.382611440309745e-07,0.9995586167185533
V190,7.425227380384251e-07,0.9999737952159216
V176,6.525902935656762e-07,0.2715921513097028
V186,6.525902935656762e-07,1.0
C7,6.525902935656762e-07,2.7286042834556136e-05
V199,5.684633412464549e-07,1.0
C12,4.901414117812189e-07,4.708325060690485e-162
V257,4.901414117812189e-07,0.9999999842427382
V246,2.900010685301062e-07,0.999999999999997
V244,2.900010685301062e-07,0.9999999350867963
V228,2.900010685301062e-07,0.9902816048910856
V242,2.900010685301062e-07,0.9992469934935148
V169,2.348945388381628e-07,1.0
V22,1.0438913846685438e-07,9.877764424916468e-10
V329,1.0438913846685438e-07,0.6960375611952856
V323,1.0438913846685438e-07,0.22099095233879196
V64,1.0438913846685438e-07,1.2110244590841403e-09
V106,1.0438913846685438e-07,0.4227729967638866
V105,7.249050515323712e-08,0.003906292515671801
V52,7.249050515323712e-08,2.0365176596685648e-22
V60,7.249050515323712e-08,6.550344284995304e-10
V193,4.639267403388333e-08,1.0
V231,4.639267403388333e-08,0.9999999999886028
V191,4.639267403388333e-08,1.0
V196,4.639267403388333e-08,0.9992329791454405
V42,4.639267403388333e-08,1.0808126245627548e-07
V254,2.6095176483439733e-08,0.37333177776888316
V252,2.6095176483439733e-08,0.7677078891830773
V249,2.6095176483439733e-08,0.9999924014655999
V59,2.6095176483439733e-08,8.282980138901209e-10
V258,2.6095176483439733e-08,0.9999600213948124
V177,2.6095176483439733e-08,0.9999999698313006
V217,2.6095176483439733e-08,0.7755223216886049
V230,2.6095176483439733e-08,0.999258368204573
V167,2.6095176483439733e-08,0.9999999999924459
V339,2.6095176483439733e-08,0.5621716644393664
V338,2.6095176483439733e-08,0.6921664700397778
V330,2.6095176483439733e-08,0.5652253525174731
V243,2.6095176483439733e-08,0.9872383235067171
V247,2.6095176483439733e-08,0.9999999804225278
V40,2.6095176483439733e-08,7.662086281612937e-08
id_24,1.1597543943660337e-08,0.9999996959799508
V240,1.1597543943660337e-08,1.0
V273,1.1597543943660337e-08,0.9999943492810238
V333,1.1597543943660337e-08,0.257931542120319
V332,1.1597543943660337e-08,0.22099095233879196
V327,1.1597543943660337e-08,1.0
V39,1.1597543943660337e-08,5.228479403199484e-08
V331,1.1597543943660337e-08,0.15420955173369366
V63,1.1597543943660337e-08,1.5262524369579675e-09
V51,1.1597543943660337e-08,4.638516337840851e-18
V187,1.1597543943660337e-08,1.0
V132,1.1597543943660337e-08,0.03998907804497143
V192,1.1597543943660337e-08,1.0
V227,1.1597543943660337e-08,0.9999999999999841
V211,1.1597543943660337e-08,0.9999999467086854
V84,1.1597543943660337e-08,4.7301099387393843e-08
V183,1.1597543943660337e-08,0.9999943049456333
V164,1.1597543943660337e-08,3.5327328776995506e-67
V43,2.899307923727661e-09,1.4722854933630186e-07
V94,2.899307923727661e-09,1.9305704231809077e-20
V229,2.899307923727661e-09,0.9999409143757056
id_22,2.899307923727661e-09,1.0
V248,2.899307923727661e-09,0.9999066139594585
V68,2.899307923727661e-09,1.0
V253,2.899307923727661e-09,0.14390023162237198
V337,2.899307923727661e-09,0.55409959134501
D13,2.899307923727661e-09,0.2257405891487112
D7,2.899307923727661e-09,0.03328802357659466
V165,0.0,5.974779067818126e-70
V166,0.0,2.9911413162232397e-71
V161,0.0,0.9999999721615589
V160,0.0,1.036859324398411e-69
V181,0.0,0.9995558868358615
V182,0.0,0.9999999358625075
V184,0.0,0.9996464080255559
V185,0.0,0.9999821419427358
V159,0.0,1.036859324398411e-69
V162,0.0,0.9999999999900221
V129,0.0,0.5966539419071084
V92,0.0,6.845957035502103e-11
V137,0.0,0.316711416852163
id_11,0.0,0.02095544542742292
V93,0.0,7.218586686096606e-11
V138,0.0,1.0
V136,0.0,0.0032727733805739414
V135,0.0,0.9955532536477408
V134,0.0,0.4960604242615356
V133,0.0,0.9813913577396436
V79,0.0,8.158443691773439e-14
V80,0.0,1.91572628050136e-08
V81,0.0,2.710719560332161e-08
V85,0.0,6.635391032905727e-08
V89,0.0,1.0
V88,0.0,1.0
V224,0.0,0.980630172897886
V223,0.0,0.9882447332375534
V225,0.0,0.9944294357750714
V226,0.0,0.9114906702446712
V206,0.0,0.9999999902420784
V205,0.0,0.9999452981716764
V235,0.0,0.9617188049872437
V204,0.0,0.8865101287321417
V234,0.0,0.9994078629555738
V232,0.0,0.9995937614130719
V212,0.0,0.9999993026968158
V213,0.0,0.9999993468100947
V209,0.0,0.2614005439530406
V210,0.0,0.4448187893786141
V214,0.0,0.9617745015224395
V207,0.0,0.7536858060193223
V208,0.0,0.44465897749265904
V107,0.0,0.9762489751278343
V202,0.0,0.8313262933839713
V173,0.0,1.0
V172,0.0,1.0
V203,0.0,0.49954358182633296
V219,0.0,0.7157269106341368
V218,0.0,0.8003980881342541
V216,0.0,0.9609668718046184
V215,0.0,0.9411374420607332
V180,0.0,0.9999996895330406
V179,0.0,0.9999998429993704
V178,0.0,0.9999995561905137
V104,0.0,0.9998510612584068
V103,0.0,0.6134228094631686
V102,0.0,0.9964525170625026
V101,0.0,0.04951873460454248
V98,0.0,0.9307254865950962
V175,0.0,0.4448187893786141
V174,0.0,0.44465897749265904
V144,0.0,1.1873189377723858e-70
V146,0.0,0.9982336963246728
V147,0.0,0.999548753848022
V152,0.0,1.036859324398411e-69
V150,0.0,1.036859324398411e-69
V151,0.0,1.036859324398411e-69
V168,0.0,0.8956556311454903
V141,0.0,0.9999999984524053
V142,0.0,0.9999999882942862
V143,0.0,1.003475499396304e-68
V145,0.0,1.036859324398411e-69
V163,0.0,0.9999998561695912
V278,0.0,0.7043040069548854
V281,0.0,0.9999841112208937
V276,0.0,0.8768484085360846
V277,0.0,0.49028418082678116
V236,0.0,0.7196392394231923
V267,0.0,0.7788695584747893
V238,0.0,0.9924545956502027
V239,0.0,0.9977951220086552
V241,0.0,1.0
V237,0.0,0.7812606231202862
V50,0.0,6.555545393172597e-10
V57,0.0,3.643767401225217e-09
V28,0.0,1.0
V58,0.0,1.6914028277705123e-09
V286,0.0,1.0
V295,0.0,0.020646538268912214
V293,0.0,0.05764651942617649
V290,0.0,0.9832395752338795
V297,0.0,0.9999990618762667
V298,0.0,0.9610099927422534
V299,0.0,0.9999999999209186
V296,0.0,0.5519335326175601
V268,0.0,0.8327600048497585
V72,0.0,1.3415758545028192e-09
V65,0.0,1.0
V269,0.0,0.9932204379418724
V275,0.0,0.9936975720891048
V274,0.0,0.9939831761716387
V272,0.0,0.999999996605914
V71,0.0,2.764423481380682e-09
V73,0.0,7.971824454810458e-16
V271,0.0,0.9999998994481588
V270,0.0,0.9999999992954529
V74,0.0,5.793695539125627e-25
V266,0.0,0.9773999200897695
V264,0.0,0.13426472789660993
V263,0.0,0.2662169304706947
V265,0.0,0.19126092762402813
V32,0.0,1.0776762870827399e-11
V31,0.0,1.1068721121894891e-11
V311,0.0,0.9999999999541929
V284,0.0,0.9999951859857965
id_04,0.0,1.0
id_06,0.0,0.048470809427689776
V316,0.0,0.02779019295732288
V318,0.0,0.006928607283864787
V319,0.0,0.9999999999999993
V320,0.0,0.9467565996480906
V321,0.0,0.9999999999899302
V322,0.0,0.15420955173369366
V324,0.0,0.257931542120319
V325,0.0,1.0
V326,0.0,0.9999999992938262
V328,0.0,0.5571394431865719
V309,0.0,0.9388533664102634
V305,0.0,1.0
V301,0.0,1.0
V300,0.0,0.9997708002191319
V34,0.0,5.4112308025534254e-30
V33,0.0,1.8261762862335127e-19
V41,0.0,1.0
V15,0.0,9.360986351012904e-14
V14,0.0,1.0
V18,0.0,4.947249363591662e-10
V334,0.0,1.0
V27,0.0,1.0
V335,0.0,1.0
V336,0.0,1.0
V16,0.0,8.563846076694846e-14
V17,0.0,4.947249363591662e-10
V21,0.0,9.877764424916468e-10
V1,0.0,1.0
id_10,0.0,0.9990020755431364
C3,0.0,0.08958395195801538
