feature,psi,ks_pvalue
C11,0.019727609409039837,0.027380002021483496
C4,0.01760057319311127,7.066623449733729e-33
V131,0.016327679935829845,1.6882243822521423e-21
card1,0.01546073661765195,1.4963105394025522e-09
DeviceType,0.0153416330475181,
V90,0.014297814109797701,4.433177182047664e-31
V91,0.014219984331050707,5.612827955507682e-31
V100,0.01411595498814664,1.4698038920079107e-17
C6,0.013650392717852441,1.7648780898293927e-10
id_36,0.01281848795173102,
C2,0.012648180808856425,1.7802338737922076e-28
V53,0.012458069950836148,1.3465284336004158e-31
D2,0.011731437280942442,4.6393961453447366e-23
id_05,0.011430843662566964,0.0006582816133219666
id_13,0.01101227702810849,4.2568844351984346e-60
V54,0.010781722391225237,7.36554351139552e-27
id_37,0.010504510603968151,
card4,0.009009192432241627,
D3,0.008921808869711594,9.49373293318431e-13
id_28,0.008860638027216164,
id_18,0.008585754086841004,0.0042099466053871345
V310,0.00841430164443362,1.1833493651052196e-15
V288,0.008076627091912314,4.5430290044641485e-12
M5,0.00800170753990651,
card6,0.007972128162798256,
C13,0.007904558672549307,4.4494728275139784e-05
V289,0.0076221010629438195,5.4815046063617446e-12
V97,0.00739565327738384,1.055768578941783e-12
V313,0.007242415071332958,1.8177442310679656e-12
D1,0.006892022213384174,3.995786255875261e-28
id_29,0.006789609859174053,
C10,0.006747734901138135,4.4520076377941904e-13
V315,0.005869362882337416,2.3863543638233976e-12
V12,0.005844022594344241,2.9662648029660647e-15
V283,0.0057689915440851565,5.9299393693086506e-08
V314,0.005227999427790329,9.565927769632574e-14
M6,0.004905078923438837,
V13,0.004888706728231027,1.1685780832325332e-12
C5,0.0048769040075131425,6.744269688507675e-11
dist1,0.004832734667935265,5.3737373568385746e-08
V128,0.004584550098037558,4.884059735180404e-16
C14,0.004470886334656017,0.057738381812509454
id_12,0.0044405498143341255,
V317,0.004189818778867457,0.00017818461983589958
V307,0.0040738249013528615,2.831100242075061e-14
id_09,0.0036622261931833003,0.6854208889040301
V294,0.0034322017323415595,8.266462510779665e-06
C1,0.003338435608888568,0.18416538505696667
C8,0.003318550464624951,8.141298911125435e-07
V308,0.0028011118317615284,6.836916250167264e-07
V312,0.0026137492303417885,3.4885402316370197e-07
V280,0.002572309800922222,9.985203702816752e-06
V285,0.0025175303191894926,2.202217901185713e-07
V287,0.002515128998498501,6.011357588948731e-05
V291,0.0022750404376756395,1.8331710945009404e-05
id_03,0.001980567218469655,0.9998398499058287
V292,0.0018837444627884353,0.009638912810657312
V170,0.001826617808172791,0.00376168886721238
V194,0.001826096172964554,0.8781153610345981
V188,0.001826096172964554,0.42704033337086933
V197,0.001826096172964554,0.8781153610345981
V200,0.001826096172964554,0.08069152956788439
V8,0.001776404660861147,0.19962596009809763
V9,0.001776404660861147,0.008801245540399575
V2,0.0017763792783574866,0.00012792439300078742
V3,0.001776371903363478,3.1795852292900455e-13
V171,0.0016503854847127626,0.0001493508592174564
V198,0.0016477423554561194,0.916936075551807
V189,0.0016447224157881064,0.20170112283118546
V201,0.0016447224157881064,0.019153848752097805
V195,0.0016447224157881064,0.916936075551807
id_23,0.0013865346694983032,
V282,0.001350366182475361,0.0012211455413218208
card3,0.001289883653961331,5.322706731770794e-78
D9,0.0012085291566359983,0.0027798202781418283
V24,0.0011304652344675983,0.10898173983629189
V23,0.0011304652344675983,0.8543460766100993
V69,0.0010470772357463714,0.009789231928460118
D14,0.0010105146185405923,1.133191938748368e-07
id_32,0.0010102682335591884,5.720823478087629e-16
V70,0.0009161046500799858,0.018630495939025254
V87,0.000826120995538592,1.4212374743517137e-10
V78,0.0008051629508180129,4.35652255153768e-30
V77,0.000803984046894714,2.797897910840913e-14
id_27,0.0007893630927118091,
id_08,0.0007887388788395203,0.9999999999999255
V86,0.00070329892652746,2.9994676814755754e-05
V279,0.0006520993882741634,0.18699117515683916
id_17,0.0006013135392950697,9.362778406829267e-95
V29,0.0005417077727366535,0.12685465760335635
dist2,0.0005054593933637178,0.5828754439909156
V30,0.00050044611147089,0.15462086040859202
V82,0.00047730291454266185,0.5059091142212446
V83,0.0004557448420107338,0.06615167033409697
V55,0.0004165576504124657,1.1724417899567439e-07
V56,0.0004165174870295578,8.33328841407685e-18
D12,0.00030833237462478,4.7401020405918195e-15
D6,0.0002971748595355641,7.366377886185037e-15
V126,0.00024101763796829432,0.9402166524196428
V302,0.00020165531089680694,0.17959303106997282
V7,0.0001792257128255256,1.450385692975532e-10
V6,0.0001792181438665573,0.0002097151099859798
V304,0.0001365729548952574,0.010588515557560714
V95,9.284264342722367e-05,0.9641681414548731
V306,8.859351585055372e-05,0.16808783104637381
V303,6.808686844012617e-05,0.001181259287421355
id_26,2.8064189364558933e-05,0.9999999512440945
V38,2.39263001074439e-05,1.9129521148545873e-25
V37,2.386357323960731e-05,2.3259760761575202e-11
id_21,1.3013168921656237e-05,0.9999999993383123
id_25,1.2812735743009952e-05,1.0
V45,1.0637219985846952e-05,1.4502912785995853e-11
V44,1.0524306411079262e-05,2.247486626806123e-05
V47,5.863771346543381e-06,0.20076176409122293
V46,5.331692800126221e-06,0.8531659319800884
D8,4.2289064782368646e-06,7.68695705954129e-09
V39,2.453066208556991e-06,1.4335132648398266e-127
V52,2.0271829970871384e-06,1.7700250936512416e-211
V59,1.4075988273634946e-06,1.3801984254731039e-127
V234,5.764293032276186e-07,0.053878991424926026
V180,5.764293032276186e-07,0.8555999689694191
V106,5.764293032276186e-07,0.4043190825955715
V63,5.764293032276186e-07,1.0035155137017713e-125
V295,5.764293032276186e-07,0.019632577122275025
V233,4.413077354735888e-07,0.0011980708797291728
V281,4.413077354735888e-07,0.02662405581508731
V293,3.242107016196154e-07,0.7119134591718961
V290,3.242107016196154e-07,0.0003778354815189969
V220,3.242107016196154e-07,0.2841562708117771
V40,2.724205826704831e-07,1.0169338799858711e-127
V257,2.724205826704831e-07,0.013452932138245647
V60,2.251356345963053e-07,1.9260070390794261e-125
V51,2.251356345963053e-07,6.910612368835134e-185
V84,1.8235553661485442e-07,6.060199151431586e-128
C12,1.4407996798454694e-07,0.0
V42,1.4407996798454694e-07,2.2364565020320894e-125
V64,1.1030860800465722e-07,3.9006020812201396e-124
V22,1.1030860800465722e-07,9.711135968855935e-141
id_07,8.703153594451446e-08,0.9999995560854149
V176,8.104113601470991e-08,2.31033670768505e-07
V175,8.104113601470991e-08,0.005633811456364087
V210,8.104113601470991e-08,0.005633811456364087
V80,8.104113601470991e-08,3.4959233784676244e-131
V81,8.104113601470991e-08,1.5661410531064364e-130
V246,8.104113601470991e-08,0.017764488392055904
V169,5.627723139510476e-08,0.2290979112858751
V217,3.6016573566603616e-08,2.3081224029722746e-05
V104,3.6016573566603616e-08,0.9963602616648793
id_22,2.025884199057626e-08,1.0
id_24,2.025884199057626e-08,0.99998639506764
V337,2.025884199057626e-08,0.7270125712748561
V338,2.025884199057626e-08,0.8554078251999441
V339,2.025884199057626e-08,0.8609241475581085
V114,2.025884199057626e-08,0.8578979355029761
V115,2.025884199057626e-08,6.406091566169799e-05
V116,2.025884199057626e-08,0.3213518284330492
V231,9.00371616905624e-09,0.0024329831704800234
V207,9.00371616905624e-09,0.0059326463163148924
V205,9.00371616905624e-09,0.16309268928371123
V113,9.00371616905624e-09,0.9999999963286698
V266,9.00371616905624e-09,0.20144324581556328
V333,9.00371616905624e-09,0.20855913863637765
V334,9.00371616905624e-09,0.9999999999978679
V335,9.00371616905624e-09,0.9999376746946391
V332,9.00371616905624e-09,0.1254868853528629
V269,9.00371616905624e-09,0.990407337217178
V309,9.00371616905624e-09,0.016277679033672787
V331,9.00371616905624e-09,0.23219574299619317
V336,9.00371616905624e-09,0.9999999999910649
V129,9.00371616905624e-09,0.9581271947268966
V111,9.00371616905624e-09,0.9999999998894883
V112,9.00371616905624e-09,0.9539124339249749
V167,2.2508756445019222e-09,0.00030718401077314134
V206,2.2508756445019222e-09,0.28944430547036415
D7,2.2508756445019222e-09,4.429470647689728e-06
V125,2.2508756445019222e-09,0.004080389885601532
V297,2.2508756445019222e-09,0.9999718134583587
V244,2.2508756445019222e-09,0.14438807995253833
V124,2.2508756445019222e-09,2.089772509083017e-11
D13,2.2508756445019222e-09,0.003892826781815477
C3,2.2508756445019222e-09,0.08189151713906884
V311,2.2508756445019222e-09,0.298825325025752
V50,2.2508756445019222e-09,1.1443222980611137e-149
V123,2.2508756445019222e-09,0.13741789417377903
V93,0.0,2.96338086931477e-156
V17,0.0,1.123304478943483e-142
V18,0.0,1.123304478943483e-142
V16,0.0,1.0018733662236647e-174
C7,0.0,7.181145644826586e-99
V122,0.0,1.0
V92,0.0,2.39407145889496e-156
V121,0.0,0.9994823101382201
V120,0.0,1.0
V172,0.0,0.20306330850329224
V173,0.0,0.4018465211533372
V79,0.0,9.702056823297207e-168
V85,0.0,2.0711140660699213e-127
V203,0.0,4.77817135214395e-07
V202,0.0,0.00029714199190479545
V199,0.0,0.05592476003932456
V196,0.0,0.9999999999782361
V219,0.0,2.7804590275615536e-06
V218,0.0,7.617183207798658e-06
V216,0.0,0.9375377633873739
V15,0.0,3.2644997528300966e-174
V117,0.0,1.0
V21,0.0,9.711135968855935e-141
V119,0.0,1.0
V118,0.0,1.0
V186,0.0,0.6821182982490196
V185,0.0,0.9718587133320686
V184,0.0,0.9989394635819304
V183,0.0,0.9375377633873739
V182,0.0,0.8659264187441105
V181,0.0,0.9762384382109676
V179,0.0,0.021530230006141054
V178,0.0,0.018237784461058892
V177,0.0,0.028277270153672762
V174,0.0,0.005575722750255724
V89,0.0,1.0
V88,0.0,1.0
V1,0.0,1.0
V14,0.0,1.0
id_10,0.0,0.991954215280701
V187,0.0,0.5037502415137841
V224,0.0,0.028026614350351364
V225,0.0,0.03805244548916742
V226,0.0,0.945765554689502
V227,0.0,0.09992442083502173
V228,0.0,1.9056713102331977e-08
V229,0.0,1.967138767670058e-09
V230,0.0,9.585965853448402e-10
V232,0.0,0.001201166265703176
V208,0.0,0.005575722750255724
V235,0.0,0.9953593579298428
V204,0.0,3.971028088861216e-06
V209,0.0,0.004616029444214125
V214,0.0,0.9762384382109676
V213,0.0,0.02003777979037471
V212,0.0,0.017799657383404433
V211,0.0,0.02714500314667101
V190,0.0,0.06134860428124511
V191,0.0,1.0
V192,0.0,1.0
V193,0.0,1.0
V215,0.0,0.8659264187441105
V94,0.0,4.133195944732171e-194
V98,0.0,0.999907593782111
V141,0.0,0.9999999941560409
V165,0.0,4.514891637513517e-75
V164,0.0,7.532030993333103e-73
V163,0.0,0.9999994857492762
V162,0.0,0.9999999605537773
V161,0.0,0.9999997757136705
V160,0.0,5.230948508058538e-75
V168,0.0,4.306434763221723e-06
V223,0.0,0.2477166387988482
V237,0.0,0.9964724168605054
V65,0.0,1.0
V267,0.0,0.02322444317592558
V236,0.0,0.9991792378837275
V264,0.0,7.411609205033556e-06
V263,0.0,2.1982666220095774e-05
V258,0.0,0.0041295190419366554
V265,0.0,2.5604529197453838e-06
V253,0.0,0.3212447769294795
V252,0.0,0.9691922767144654
V278,0.0,0.9964724168605054
V277,0.0,0.9703990229860545
V276,0.0,0.9953593579298428
V275,0.0,0.0010929278842637935
V274,0.0,0.0010805976636638994
V101,0.0,0.09189924764780599
V249,0.0,0.9999957279935493
V248,0.0,0.9999749884912795
V247,0.0,0.9999999994404006
V243,0.0,0.1715432998859885
V242,0.0,0.3344103636591106
V241,0.0,1.0
V240,0.0,1.0
V239,0.0,0.9946832841413347
V238,0.0,0.9979531249784187
V74,0.0,5.993977182327316e-202
V73,0.0,2.1169835084060127e-167
V72,0.0,6.995837416365554e-139
V71,0.0,6.973240736324169e-140
V68,0.0,1.0
V159,0.0,5.230948508058538e-75
V166,0.0,2.9104810335836035e-75
V142,0.0,0.9999999822572397
V143,0.0,2.1900555286218176e-73
V144,0.0,9.320372962241308e-76
V145,0.0,5.230948508058538e-75
V146,0.0,0.9999999999743209
V147,0.0,0.9999999999810474
V150,0.0,5.230948508058538e-75
V151,0.0,5.230948508058538e-75
V152,0.0,5.230948508058538e-75
V57,0.0,1.0137167184861335e-137
V58,0.0,8.181762612158634e-137
V28,0.0,1.0
V271,0.0,0.06289055479202743
V270,0.0,0.09315257737204363
V272,0.0,0.09036302082868641
V273,0.0,0.0023632961508924318
V254,0.0,0.7524189104021755
V305,0.0,1.0
V300,0.0,1.0
V330,0.0,0.8609241475581085
V329,0.0,0.8554078251999441
V301,0.0,0.9999999999988366
V107,0.0,1.0
V102,0.0,0.11032647929636841
V299,0.0,0.9922323605965246
V268,0.0,0.037212017525778296
V103,0.0,0.06694537646799059
V298,0.0,0.6662499288060368
V286,0.0,0.37413039585118846
V296,0.0,0.41815904040668617
V284,0.0,0.0295416850125384
V105,0.0,0.012975881607932786
V318,0.0,0.03985958625535091
V319,0.0,0.9979869866507438
V320,0.0,0.6662499288060368
V321,0.0,0.9050658891365746
V322,0.0,0.23219574299619317
V323,0.0,0.1254868853528629
V324,0.0,0.20855913863637765
V325,0.0,0.9999999999978679
V326,0.0,0.9999376746946391
V327,0.0,0.9999999999957787
V328,0.0,0.7270125712748561
V108,0.0,0.9999211863038943
V43,0.0,1.591304191518449e-125
V110,0.0,0.8709686044079561
V109,0.0,0.09975211683708718
V41,0.0,1.0
V132,0.0,0.08726949607584744
V133,0.0,0.10493207657178028
V134,0.0,0.06340817654383701
V135,0.0,0.984923473808927
V137,0.0,0.33059550223294876
V136,0.0,0.010541805901264582
V138,0.0,1.0
V34,0.0,2.3078648873659365e-241
id_04,0.0,1.0
id_06,0.0,0.06811839511472872
V316,0.0,0.7374508065134135
V31,0.0,1.4880180092732385e-166
V32,0.0,5.847433610017918e-167
V33,0.0,4.076657443314409e-203
V27,0.0,1.0
id_11,0.0,0.7771836471666189
