feature,psi,ks_pvalue
id_31,2.2293817021121076,
D15,0.4652437775392858,0.0
DeviceInfo,0.46142731626946,
id_30,0.45168744210442474,
id_38,0.44981061662192157,
V25,0.35364920945680794,3.6264780834025146e-141
V26,0.34997671892850274,1.52977396511955e-129
V67,0.3155599832270238,6.22321361231173e-129
V66,0.31076985648378297,3.838584611398911e-141
D4,0.30768696069966817,0.0
ProductCD,0.20710028544390024,
V157,0.1754027343123064,5.760894090648886e-81
V153,0.1754027343123064,5.760894090648886e-81
V148,0.1754027343123064,5.760894090648886e-81
V155,0.1754027343123064,5.760894090648886e-81
V139,0.17539477623687846,5.760894090648886e-81
V154,0.17518658048813524,7.866802435251414e-81
V149,0.17518658048813524,7.866802435251414e-81
V158,0.17518658048813524,7.866802435251414e-81
V156,0.17518658048813524,7.866802435251414e-81
V140,0.1751786292533049,7.866802435251414e-81
id_33,0.1582462313228589,
id_35,0.14422555996221137,
id_34,0.14084306190525667,
addr2,0.13164980476173738,6.204915837609126e-10
V75,0.13081138667025122,0.0
V35,0.12959467055099322,1.056956144506e-311
M9,0.1273153929932814,
M8,0.12670702488623267,
M7,0.12651202196903719,
D10,0.12456234240689888,6.750826247005439e-122
D5,0.12036683760947783,1.231079839409086e-103
V36,0.11938379390231246,1.0319892513234544e-279
V76,0.11887881214093171,4.4775568061789125e-301
V49,0.09014380900152028,2.446497347401773e-187
V48,0.09013434991649898,1.7077650623593918e-186
D11,0.08900135361874692,2.934196168818787e-94
id_02,0.08788162123012998,3.024271805794392e-83
V90,0.08409010037027723,2.235522147792053e-200
V91,0.08397369320384723,1.9206136454543282e-200
TransactionAmt,0.06302831643064971,6.376557054223045e-18
DeviceType,0.0629232705879425,
id_36,0.06046052487353847,
V19,0.05864190040149948,2.425269389135544e-109
V20,0.05822940935732611,1.8390481409596177e-104
V61,0.0566931852078881,5.577309099466629e-103
C10,0.05622551470746348,2.699695301794127e-101
V62,0.05578462857917315,1.9602806344658018e-97
id_16,0.05497901091483981,
id_15,0.054827398263483915,
C8,0.05357594042001133,1.8313556472444484e-99
id_12,0.05346278429713897,
id_28,0.05246074253370496,
M6,0.05236416441219541,
id_29,0.05176182226132309,
id_37,0.05126146270900813,
id_20,0.05113447711474756,1.3612552238893091e-42
id_19,0.05111442240769011,5.653368032955502e-42
id_14,0.050693198169218315,3.903134831080253e-27
dist1,0.04713516692375867,2.4908832256495293e-48
V11,0.04257403443788995,2.5066685408513294e-68
V10,0.042289668304068925,1.1567461024930334e-67
V69,0.04172516577878195,5.575715668925725e-102
V70,0.04100475541284951,1.363505463287966e-100
P_emaildomain,0.04099168277825972,
V29,0.03890824788446662,2.7289679398231727e-95
V99,0.03826042715676675,6.016956386079601e-78
V30,0.038187218223314785,7.800245888365478e-94
R_emaildomain,0.036735969337711734,
V130,0.03651397918232544,2.638861178010624e-84
M2,0.03106825460552584,
M1,0.030687309298483983,
M3,0.030415203995514825,
V96,0.03015757969489373,5.617604650911386e-71
M4,0.02745673682588285,
V303,0.027285189621468985,1.2230710237599425e-48
V304,0.0268276895581857,1.7158118019838522e-47
V302,0.02557801775342779,4.339080626041891e-45
C2,0.024954316697589955,6.24580039954733e-67
C11,0.024004281068197904,9.279133120060755e-22
card6,0.02252032624128089,
V127,0.02126698627099887,7.583619999207094e-76
C9,0.020368903584156633,2.746605467965863e-45
V131,0.018729601954966483,1.7352340970938259e-25
addr1,0.018644968883027534,8.735578904272935e-12
C13,0.0177404916386456,8.050554158443123e-29
C6,0.01658713413443474,2.397914816150576e-34
V100,0.016293058191996536,3.974699415090447e-21
D3,0.01597507751477417,1.3968695299345706e-09
V4,0.014752164910700617,1.3416464541843423e-11
C5,0.014543460834889848,4.716237639938034e-38
V5,0.014129359326710667,1.0088931021082734e-10
V82,0.01389985952801796,5.909182635537488e-20
D9,0.013739327745097552,2.6001301321942714e-08
id_18,0.013255259965156032,0.00018870304746222683
V291,0.012828561344210784,2.5895927413969795e-26
V83,0.012652404867207681,3.178540124993639e-17
V97,0.011794482442757605,4.407243433929554e-21
C1,0.010830114966685744,2.9379217081904383e-26
V292,0.01051578165120103,8.614919794816502e-14
C14,0.010472991292457842,1.5364234285694067e-15
card4,0.009221127170148459,
card5,0.007417837732178081,0.0016921522284741952
D2,0.007129610567424952,2.62503006362805e-29
id_23,0.006803345563720226,
D1,0.006590493742576547,2.216241184278413e-33
V128,0.006042700639641921,1.8006826936316494e-24
D8,0.005925262942685953,5.9818086842515805e-18
V283,0.005863629625558906,3.547707459419895e-08
card2,0.005535304918813095,0.0002166327341556068
M5,0.005326025403874421,
id_27,0.005046782429339581,
V12,0.0037635876956830586,1.6744772054022522e-10
id_08,0.003558713889536209,0.9993934159455208
V280,0.0035472179571152695,0.0007510461608239989
V13,0.0034547239594094037,1.4152321998290492e-09
V53,0.0033385592505510014,2.5165218564101465e-09
V282,0.0032290963792395806,1.3111528575562604e-08
card1,0.0030421593614552433,0.012996679103542234
id_09,0.0029662472710184624,0.6850840292118039
V313,0.00282716981949333,0.00014925496838620852
V54,0.0026464249333827275,2.218908900402216e-07
V308,0.002641955602955036,1.2601972239186479e-05
V288,0.0021870570181418253,0.001463004194012596
id_03,0.00203700971072045,0.9954181161980344
id_26,0.0020240764001980644,0.9990836706546402
C4,0.0019709148460775984,0.001124979152296982
V289,0.001936131015646078,0.002838938207816962
V222,0.0018959564151333277,0.320760585509723
V221,0.0018806293977024584,0.3196643178890275
V259,0.0018788056502195062,0.3196643178890275
V245,0.0018558103752101373,0.3196643178890275
V255,0.0018558103752101373,0.3196643178890275
V250,0.0018558103752101373,0.3196643178890275
V251,0.0018540129681084495,0.320760585509723
V256,0.0018540129681084495,0.320760585509723
V285,0.0018065041799037512,7.299768926209387e-05
V7,0.001776404660861147,0.005326489895837129
V6,0.001776404660861147,0.09484279466904422
V8,0.001776404660861147,0.6020823057752929
V2,0.001776404660861147,0.05288831373696967
V3,0.001776404660861147,0.0002601402168506969
V9,0.001776404660861147,0.1277800687010211
V307,0.0017760991357645504,5.928128369760949e-07
id_07,0.0015935979630705402,0.9987795960641738
V310,0.0014296055013610985,2.3879014623059526e-06
id_01,0.001307110199362629,4.83090464555771e-40
id_25,0.0012264846278940277,0.9993786001631394
V315,0.0012129927286584398,0.001971473659138114
D14,0.0010102812423192066,0.07072712508389667
id_32,0.0010102682335591884,2.765351551530646e-15
id_21,0.00086036713907101,0.9854705855033057
V287,0.0008295400760309497,0.04354128848764671
card3,0.0008254431344139284,0.004814961607436973
id_05,0.0008136157448139975,1.2201493224807466e-06
V312,0.0007404821867664352,0.0004262391624739679
id_17,0.0007149748829208796,1.6379952701424737e-10
V314,0.0005910601916206727,0.00172865155670564
V37,0.0005221881630135503,7.740133028459186e-06
V38,0.0005213866473819987,5.433762557314414e-13
V46,0.00040852890674611213,0.6234328015235238
V47,0.000408419183477436,0.025678002247725762
V87,0.00039677606498775194,4.670894243085946e-10
V86,0.0003369518132649873,0.0008497381822718844
D12,0.0002979496566239604,0.00014509252957419153
D6,0.0002970948824648745,0.0019905478213469024
V77,0.000287097590074176,4.35117940733643e-07
V78,0.0002869760912001996,3.449817413750687e-16
V44,0.00028617594467385813,0.013835707371237491
V45,0.00028617594467385813,9.59322174762664e-07
V56,0.0002750188486478782,1.7314647612598581e-07
V55,0.0002749889199394823,0.003740830549429112
V279,0.00027295425348198123,0.708373401506575
V294,0.00021096972336167647,0.597881930162445
V260,0.00014194422790864578,0.9999983199364717
V95,0.00014121567674645245,0.6211757184220914
dist2,0.00011008900765592927,0.9926896766868852
V262,0.00010911526236832454,0.9999999999151239
V317,9.576625081522562e-05,0.8440874822766521
V306,4.844484386754213e-05,0.3042714230768575
V261,4.127912168478642e-05,0.9999999999151239
V200,1.7501294593518546e-05,0.4562253120648079
V170,1.6746725228414444e-05,0.6541923247207606
V126,1.638076475105478e-05,0.7297612444111937
V197,1.619488289382156e-05,0.9999999999999984
V194,1.619488289382156e-05,1.0
V188,1.6088351377581e-05,0.6534533248555099
V201,1.2865660524824497e-05,0.38930207112175985
V171,1.2284585637406306e-05,0.7337159319896662
V195,1.1537102262524025e-05,1.0
V198,1.1537102262524025e-05,0.9999999998004746
V189,1.1537102262524025e-05,0.5222164211849479
V257,7.5806237810402e-06,0.586510981704903
V23,7.20946605864272e-06,0.9999999999897714
V24,7.20946605864272e-06,0.9969886879845221
id_13,6.9004735626373515e-06,6.7232447870485005e-06
V231,6.406531819436499e-06,0.5087943026493175
V217,6.183575582246198e-06,0.9490959655809296
V176,5.1280906549456355e-06,0.0044727176756871895
V228,4.928851074256011e-06,0.02147481463090523
V233,4.733563346315243e-06,0.6307186563205172
C12,4.171408641883458e-06,2.735358145674876e-64
V199,3.6448111199253263e-06,0.3589465434213812
V190,2.997979963819361e-06,0.3284362634691008
V246,2.8461452170652806e-06,0.5973378462396901
V39,1.893850567024294e-06,3.194542265252046e-21
V177,1.893850567024294e-06,0.40721894928875124
V167,1.7735979689603857e-06,0.7740896846488639
V180,1.6572919550574017e-06,0.9999937340358793
V182,1.6572919550574017e-06,0.9999999630018163
V192,1.6572919550574017e-06,0.999999991764892
V133,7.112360779419665e-07,0.42862494894766756
V234,7.112360779419665e-07,0.9114374226204796
V179,6.383251319558874e-07,0.4619166324559282
V40,5.043332642481537e-07,2.4270624227358672e-21
V59,4.432518171018702e-07,2.973094857439546e-20
V164,3.3291658289648287e-07,4.468856227401474e-78
V295,3.3291658289648287e-07,0.5652057816336455
V163,2.8366227059923427e-07,1.0
V161,2.8366227059923427e-07,1.0
V162,2.8366227059923427e-07,1.0
V84,1.9697894275406892e-07,3.688507947363616e-20
V187,1.9697894275406892e-07,0.7312168523186007
V211,1.9697894275406892e-07,0.40154718811425194
V232,1.5954940215467406e-07,0.7477779333145647
V165,1.5954940215467406e-07,9.702842873637919e-78
V63,1.260609271214481e-07,2.805048130351687e-20
V183,9.651325520652295e-08,1.0
V81,4.9239271094452835e-08,2.6537994134642973e-20
V293,4.9239271094452835e-08,0.9128874810624437
V290,4.9239271094452835e-08,0.7455364294433315
V316,4.9239271094452835e-08,0.9613325190952775
V60,4.9239271094452835e-08,9.450142746951621e-20
V123,3.151243415657632e-08,0.5707976644753474
V105,3.151243415657632e-08,0.00428267138051859
V125,3.151243415657632e-08,0.00879708598858114
V138,3.151243415657632e-08,1.0
V301,3.151243415657632e-08,0.999999999999966
V273,3.151243415657632e-08,0.48006492246914767
V323,3.151243415657632e-08,0.0702908971709576
V51,3.151243415657632e-08,1.0963256023920303e-40
