feature,psi,ks_pvalue
id_31,1.127515367196828,
id_30,0.38148108239069156,
DeviceInfo,0.3619120548852589,
D15,0.34238318912493027,0.0
V26,0.31652955850822695,9.337326385349744e-132
V25,0.29843772719440487,6.581353907284688e-140
V67,0.28914210181575717,4.988555178002794e-131
V66,0.2702302439785946,5.440070070028496e-140
D4,0.18088323088290137,1.3269053225536027e-252
V148,0.14747186809546883,2.749580148615944e-77
V153,0.14747186809546883,2.749580148615944e-77
V155,0.14747186809546883,2.749580148615944e-77
V157,0.14747186809546883,2.749580148615944e-77
V139,0.1474648700824409,2.749580148615944e-77
V154,0.14727640986558757,3.753975558932239e-77
V156,0.14727640986558757,3.753975558932239e-77
V149,0.14727640986558757,3.753975558932239e-77
V158,0.14727640986558757,3.753975558932239e-77
V140,0.14726941814616232,3.753975558932239e-77
addr2,0.1243670364824922,3.8518935699066077e-10
ProductCD,0.11392624488656258,
id_33,0.08293231837731084,
D11,0.0768555359482677,7.608062480851884e-93
id_35,0.07173314270771404,
V75,0.07091399042212619,4.918618606136422e-189
V76,0.07005818410193905,2.6438005221899977e-182
V35,0.06637903390219127,1.3620826449322696e-161
V36,0.06471879661046669,1.3098749971766106e-153
V99,0.06332262203050296,5.9181181953838944e-142
id_34,0.06193523850587542,
V130,0.0580504691097881,2.39044829032108e-146
D5,0.055273551620517836,1.689801652098877e-61
D10,0.05215171784959967,1.5638618464460063e-64
V96,0.05193939600787357,2.3738245155996167e-129
M4,0.05067796580954254,
V292,0.0469144018185181,1.4843692496168568e-56
V20,0.04546400950884951,2.8890814574913163e-87
V19,0.04542397909850707,1.439481538406222e-90
TransactionAmt,0.044568760845660374,1.4949275311737673e-12
id_02,0.04414251062319475,4.718126005788931e-40
V62,0.042374444515265154,2.105419067013323e-79
V61,0.04190191702826621,9.83158332191944e-82
V127,0.04024047279915227,1.482198784634604e-132
R_emaildomain,0.03795504885702167,
addr1,0.03548717716522658,9.944347276665246e-20
DeviceType,0.031118444997654024,
V291,0.030167728170234165,1.345085029111581e-61
V91,0.029175327019986777,4.6547952564319064e-70
V90,0.02884479514989052,4.255966194201248e-69
dist1,0.02309727381874298,1.6893220860630262e-24
P_emaildomain,0.022694118040509293,
V131,0.020797362014443207,1.565702969590678e-30
V49,0.020510368809857845,3.9464861398347903e-41
V48,0.02034514486398012,1.4426002889562394e-40
V100,0.020036742950661435,2.812658943728985e-27
id_36,0.01970103928540014,
V11,0.019069091661294207,1.517488185944314e-30
V10,0.019043009373751512,2.0303073326462387e-30
id_19,0.01823281941683415,1.7315297479183156e-20
id_20,0.017554108597110187,1.4090238985445127e-19
card6,0.01580118654358457,
id_14,0.015697846434025355,5.14702578981214e-11
C11,0.015505166134476491,8.106980486400279e-05
V82,0.015309074375010657,4.556456949856811e-23
V97,0.015198364430705939,1.3848680292300332e-28
V4,0.014947420426358106,2.6577586994939446e-12
V5,0.014462153061184523,1.7440710300165778e-11
