feature,psi,ks_pvalue
id_31,2.938494224344287,
M8,0.8152429256710547,
M9,0.815040583013099,
M7,0.8150304148321961,
id_30,0.5258187375715927,
M3,0.5133532988794101,
M2,0.5114653824661048,
M1,0.5114384779433075,
DeviceInfo,0.46444314169052725,
id_38,0.37873277751336193,
id_13,0.1836872800799972,3.4891396500310766e-76
id_33,0.16957665016011864,
D11,0.16170370503768866,1.661e-320
ProductCD,0.15204361744800265,
V157,0.1397384197607822,1.642427023332001e-65
V139,0.1397384197607822,1.642427023332001e-65
V148,0.1397384197607822,1.642427023332001e-65
V153,0.1397384197607822,1.642427023332001e-65
V155,0.1397384197607822,1.642427023332001e-65
V140,0.1395488592492322,2.14664981653218e-65
V156,0.1395488592492322,2.14664981653218e-65
V158,0.1395488592492322,2.14664981653218e-65
V149,0.1395488592492322,2.14664981653218e-65
V154,0.1395488592492322,2.14664981653218e-65
id_35,0.1140607399734713,
id_34,0.11185501754053526,
C9,0.10434732063209612,4.766879123229355e-205
V11,0.09560043095518744,8.129974190946568e-151
V10,0.09518053557307307,9.822939867891376e-150
id_02,0.08966782828824693,1.8076511123011324e-81
card5,0.06760627868465659,1.689647922703002e-11
dist1,0.06713476991902988,1.8214821495263998e-79
id_36,0.0616648405245878,
DeviceType,0.06081770504177806,
TransactionAmt,0.05625124438637202,3.761799897985511e-13
C10,0.05324131337096265,2.3390075749073596e-86
C8,0.05320745770983405,1.379789104090106e-88
id_16,0.051676045657637906,
id_15,0.051169204624348735,
id_12,0.05070499778640989,
M6,0.05060562891782194,
id_14,0.049012727103423095,3.113551956897978e-24
id_37,0.04896299505099896,
id_28,0.04876770597405217,
id_29,0.048268225737804024,
addr2,0.048108954095241546,1.3194263775273459e-06
V99,0.04725191636516628,1.638516773454657e-84
id_19,0.04651564016802397,7.546330368038033e-36
id_20,0.045841131555745734,2.166500151361543e-34
V130,0.044613798727064245,9.23662770174657e-90
D15,0.04414031847981588,3.381827122384036e-150
D10,0.04346779533149968,1.639478311353718e-86
R_emaildomain,0.04187222852805778,
V96,0.037916148062308544,3.190220526181759e-80
V304,0.03757203189289541,1.9349458422428627e-59
V302,0.03728076057789089,1.2594985822857785e-58
V303,0.03689684469287023,8.023328435831504e-59
D1,0.03372092594257459,1.876597980521549e-69
P_emaildomain,0.03260701436362883,
M4,0.03102826035090605,
V127,0.0305819108827586,6.0765692368259965e-83
C13,0.02804681037394658,1.3801481802257504e-56
D3,0.027993190575369267,5.357845752366439e-28
C2,0.026858869032207026,3.5954113593840385e-66
V4,0.026428533438828228,6.933299664087305e-20
V5,0.024372031170282266,1.2932783230351706e-17
D5,0.022856930590180437,2.024173798308007e-19
