feature,psi,ks_pvalue
addr1,0.007764722847415872,7.20139728235891e-08
dist1,0.007712302404735121,1.5107420930547052e-13
D1,0.00754817081606854,3.1573436351375237e-19
C2,0.00710087784194274,9.266417615699516e-14
V69,0.007031282034491011,5.037814474406291e-16
V313,0.006727335332726081,8.510812925513622e-09
V70,0.006705699988320343,2.291772223768082e-15
V315,0.006250226409062437,1.768266868220518e-08
id_27,0.0061055857587895635,
V288,0.00564356754194564,2.620577140299708e-08
V314,0.005551513996244403,7.641482554172777e-12
V287,0.0055405942643905306,2.4449227667699113e-10
V29,0.005511032249750409,1.1516152935183866e-12
V5,0.005478502878609666,0.000592094544531529
V289,0.005442911155532747,3.4086500547183554e-08
V4,0.005428486576446408,0.0004760327370512635
V30,0.004957312956427434,1.2643213784055331e-11
C1,0.004628310887919834,5.742273522964202e-11
id_07,0.0042710463361963985,0.9991069078877444
V312,0.004250502090244714,4.3656708331838416e-14
C14,0.003914254710931755,6.821931834616505e-07
C6,0.0035762109800031336,3.487049887855658e-05
V308,0.0033582627812504848,2.9198649056674954e-08
V11,0.0031684621486888272,0.00011997475963206317
V10,0.0031655012256379183,0.0001246521647680808
V283,0.002948673610937835,0.001363108259450391
V280,0.0028824659049231974,3.281238171393457e-06
id_09,0.0024618835292241213,0.734017342345326
id_13,0.002264748753275098,2.3843244875687997e-05
V55,0.0021713521256487766,0.9990244381668417
V56,0.0021713521256487766,0.027891930852352198
id_08,0.001899224797617135,0.9962684533613492
V54,0.0018564263472665443,5.57312224173068e-05
V7,0.001776404660861147,0.36617316224719165
V6,0.001776404660861147,0.6439521144325007
V9,0.001776404660861147,0.9226062107925904
V8,0.001776404660861147,0.9993541341732357
V2,0.0017763788745829,0.6469073524997031
V3,0.0017763788745829,0.1707454750333458
id_26,0.001722394605798333,0.9907120321025342
V317,0.0017201915587196975,0.002506591417489726
V46,0.00158205354298164,0.9937643559328967
V47,0.0015816319097181222,0.14865467158774204
V282,0.001463177850440267,0.0006216287621368309
V53,0.0014427645477972028,0.0004906094268958219
V86,0.0014318715188339757,0.00963274463275261
M1,0.0014317930075231906,
dist2,0.001383257576889845,0.7639088065826182
V38,0.0013654538239685793,2.8035558886365156e-07
V37,0.0013654538239685793,0.01177746256571098
V95,0.0012910114565999244,0.05943819959992147
V87,0.0012639695120114207,9.546138991695478e-08
M3,0.0012510045869264204,
id_25,0.001216341733605482,0.9968342577532825
M2,0.0011887491425435078,
V44,0.0011823776113000632,0.02682716975623134
V45,0.0011823039949152966,1.081724292166707e-05
id_21,0.0011444549780025124,0.9873253056061921
card3,0.0011015596390721218,0.804398267938189
V12,0.0010618725925537313,0.004213609431586398
V294,0.001024265425315292,0.11561054780683722
id_05,0.0010166456437354595,1.8910035060583205e-09
V77,0.0010112772567939837,0.0006521206736087917
V78,0.0010111735065829915,1.3516193116693565e-09
D14,0.0010103101067321471,0.726577181623073
id_32,0.0010102682335591884,4.8649446095215674e-09
V13,0.0007099073941494332,0.03437780167361737
V126,0.0006897319548721038,0.019011373727714234
id_01,0.0005367018832840623,1.0394466062299123e-34
D12,0.00029695591133734327,0.08861822680094222
D6,0.0002969334187101723,0.29248812557043213
V23,0.00020898080898481522,0.9999999999999992
V24,0.00020898080898481522,0.9966230615021662
V260,0.00011263057755960246,0.9999999999997375
V262,8.090521155033525e-05,0.9999997877912529
C5,5.42819207528399e-05,0.9931283040131594
V261,4.801529411861295e-05,0.9999712169583048
V250,4.738016894271533e-05,1.0
V259,4.6789899083644376e-05,0.9999928416608598
V245,4.6789899083644376e-05,0.9999845449694185
V221,4.6789899083644376e-05,0.8441325458901472
V255,4.6789899083644376e-05,0.9999999999983529
V251,4.4779472702952816e-05,1.0
V222,4.420749366413803e-05,0.9617043283154161
V256,4.420749366413803e-05,0.9999999990036718
V170,2.0635053570749285e-05,0.9379968191333047
V197,2.0635053570749285e-05,0.9999999367790553
V194,2.0635053570749285e-05,1.0
V188,2.0468308549137908e-05,0.9963893329035158
V200,2.0405176204278794e-05,0.9902427919656591
V306,1.672754508547549e-05,0.9260032491998806
V198,1.5326604951482167e-05,0.9999924918116774
V189,1.5326604951482167e-05,0.9632035468506119
V195,1.5326604951482167e-05,0.9999999996451296
V201,1.5126941991875965e-05,0.9157759651604485
V171,1.5123552021332715e-05,0.9998479473361921
V279,1.4519321885091773e-05,0.9618368827001085
id_17,1.3153119003887762e-05,0.9339025842443525
V234,5.454747324418389e-06,0.9999997470907533
V182,1.2516516185140876e-06,0.9999999943789727
V180,1.2516516185140876e-06,0.9999996887174922
V187,1.2516516185140876e-06,0.9918993414934042
V178,1.2516516185140876e-06,1.0
V192,1.2516516185140876e-06,0.9994933759818846
V105,6.056110392817641e-07,0.18613573453141885
V176,6.056110392817641e-07,0.729467716998349
V199,5.322623775956326e-07,0.989558064388351
V190,4.636483910817361e-07,0.9519842116963226
V323,4.636483910817361e-07,0.078090536704565
V152,3.997687341069241e-07,3.401867622950171e-67
V169,3.4062306108289676e-07,1.0
V228,2.862110264661965e-07,0.9997331709791463
V246,2.365322847583082e-07,0.9999999999999971
V257,1.9158649050520794e-07,0.9999999999986264
V133,1.9158649050520794e-07,6.6860237644849e-10
V84,1.9158649050520794e-07,0.0018944798998861627
V63,1.9158649050520794e-07,0.0003678228147632952
V59,1.5137329829803544e-07,0.0005358347288279145
V329,1.1589236277262127e-07,0.7933727527821358
V326,1.1589236277262127e-07,0.9999999999259561
V167,5.91258805343902e-08,0.9449784802264887
V227,5.91258805343902e-08,0.9999567082860357
V60,3.7839643317209705e-08,0.0009692942080533389
V217,3.7839643317209705e-08,0.39756220850172563
V181,2.1284281773076483e-08,0.9999999947103304
V102,2.1284281773076483e-08,1.4337317980227219e-08
V235,2.1284281773076483e-08,0.9999715464527904
V330,9.45945076167174e-09,0.7605648080484124
V238,9.45945076167174e-09,1.0
V52,9.45945076167174e-09,1.8607150720156236e-09
V184,9.45945076167174e-09,0.9999999999760382
V177,9.45945076167174e-09,1.0
V104,9.45945076167174e-09,1.0
V146,9.45945076167174e-09,0.9999999984394485
V81,9.45945076167174e-09,0.0026029783517104712
V40,9.45945076167174e-09,0.00011748249971873282
V115,9.45945076167174e-09,0.07061778257266138
V114,9.45945076167174e-09,1.0
V116,9.45945076167174e-09,0.9955031999424525
V328,9.45945076167174e-09,0.7317687869609553
V316,9.45945076167174e-09,0.745700137948913
V164,2.3648051875562087e-09,1.2618429958322892e-73
C7,2.3648051875562087e-09,0.9991152752538808
V240,2.3648051875562087e-09,1.0
V273,2.3648051875562087e-09,0.9952413966131483
V239,2.3648051875562087e-09,1.0
V271,2.3648051875562087e-09,0.9929550166113532
V295,2.3648051875562087e-09,0.5259897667978641
C12,2.3648051875562087e-09,0.9952876878083439
D13,2.3648051875562087e-09,0.8404901827594041
C3,2.3648051875562087e-09,0.09037619389096485
V39,2.3648051875562087e-09,0.00010476108168473127
V147,2.3648051875562087e-09,1.0
V183,2.3648051875562087e-09,0.9999999990130316
V185,2.3648051875562087e-09,0.9999999999999971
V80,2.3648051875562087e-09,0.002085908416582235
V211,2.3648051875562087e-09,0.9999999999999012
V231,2.3648051875562087e-09,0.9999993732644342
V135,0.0,1.0
V137,0.0,0.9554916795767869
V141,0.0,1.0
V142,0.0,1.0
V123,0.0,0.98705502145394
V15,0.0,3.139288439377704e-12
V16,0.0,3.139288439377704e-12
V17,0.0,5.737836313604828e-06
V94,0.0,2.0127773310513427e-10
V93,0.0,4.260950241614843e-06
V92,0.0,4.092879531324309e-06
V173,0.0,0.9999999120985343
V172,0.0,1.0
V168,0.0,0.9995473776132414
V174,0.0,0.9924808774072377
V175,0.0,0.9854952017206757
V166,0.0,2.57061318112554e-74
V165,0.0,3.916662011893816e-74
V163,0.0,1.0
V162,0.0,1.0
V160,0.0,2.2855508635126503e-71
V161,0.0,0.9999999999975814
V159,0.0,5.7615371966294374e-74
V186,0.0,0.9992569417658713
V125,0.0,0.07359123604928541
V124,0.0,4.88352071694293e-10
V136,0.0,0.14627748293727383
V143,0.0,3.1128597987540653e-74
V145,0.0,5.7615371966294374e-74
V144,0.0,5.7615371966294374e-74
V150,0.0,5.7615371966294374e-74
V151,0.0,5.7615371966294374e-74
V107,0.0,1.0
V106,0.0,0.9898410210957875
V101,0.0,0.9998512677577588
V103,0.0,0.011712933052670313
V98,0.0,0.11476200662533687
V337,0.0,0.7317687869609553
V336,0.0,0.9997372809961247
V339,0.0,0.7605648080484124
V338,0.0,0.7933727527821358
V21,0.0,3.955510366080832e-06
V27,0.0,1.0
V334,0.0,0.9999999999999954
V335,0.0,0.9999999913882313
V22,0.0,3.955510366080832e-06
id_22,0.0,1.0
V18,0.0,5.737836313604828e-06
V212,0.0,1.0
V134,0.0,0.0027543526352024894
V129,0.0,0.06980614790762019
V132,0.0,0.8163274376328757
V89,0.0,1.0
V122,0.0,1.0
V85,0.0,0.002367788032280986
V88,0.0,1.0
V121,0.0,1.0
V79,0.0,1.873491999873719e-10
V206,0.0,0.999999718819647
V207,0.0,0.9999297965701548
V208,0.0,0.9821756994552597
V209,0.0,0.9801627171482625
V210,0.0,0.9700549975318467
V120,0.0,1.0
V232,0.0,0.9995785368465095
V233,0.0,0.9995745635398766
V196,0.0,0.9999973961195799
V230,0.0,0.9987999004667091
V205,0.0,0.9999988390945923
V204,0.0,0.6809256683974978
V202,0.0,0.6126670336038802
V203,0.0,0.8748669164916822
V179,0.0,1.0
V219,0.0,0.3530505310510377
V216,0.0,0.9982183885308609
V215,0.0,0.9964190974391608
V214,0.0,0.9995792210710999
V218,0.0,0.45177478338290034
V191,0.0,0.9999999999607728
V193,0.0,0.9999943487356565
V68,0.0,1.0
V65,0.0,1.0
V64,0.0,0.0006745209071920069
V244,0.0,0.9999636268065547
V242,0.0,0.9999935524384431
V243,0.0,0.9999976141814282
V241,0.0,1.0
V74,0.0,4.535051616369178e-06
V258,0.0,0.9999999998551995
V254,0.0,0.7374307354097296
V299,0.0,0.7769739038044637
V268,0.0,0.9272061833480421
V270,0.0,0.9997530757261078
V73,0.0,2.832065352147727e-06
V71,0.0,0.00014901269579100236
V223,0.0,0.997988502199629
V264,0.0,0.1577249420091824
V263,0.0,0.21470387032782812
V229,0.0,0.9969142640438629
V226,0.0,0.8915316070858238
V236,0.0,0.9987603480087743
V267,0.0,0.8985134558038568
V266,0.0,0.9847037310934852
V265,0.0,0.16351206900017512
V237,0.0,0.998443467528203
V220,0.0,1.0
V225,0.0,0.9942306550261564
V224,0.0,0.9555742621149788
V248,0.0,0.8962113452340477
V249,0.0,0.968033333659715
V247,0.0,0.9666146503791898
V213,0.0,1.0
V28,0.0,1.0
V58,0.0,4.297125529946578e-06
V57,0.0,2.6808912512200614e-06
V51,0.0,1.6809132656734207e-09
V284,0.0,0.9939518368103167
V50,0.0,3.7166179431613427e-07
V252,0.0,0.9302266958132811
V253,0.0,0.5612070911980704
V276,0.0,0.9988707455215109
V277,0.0,0.9538413490157052
V281,0.0,0.3805001706125841
V278,0.0,0.9856032220377251
V275,0.0,0.9569221785906872
V269,0.0,0.9933631646000132
V272,0.0,0.99837439640028
V274,0.0,0.9800151060491026
V72,0.0,0.00022870408866253859
V327,0.0,0.9999639959416718
V324,0.0,0.047281593631077534
V293,0.0,0.9989556384404709
V305,0.0,1.0
V301,0.0,0.6425765897234956
V331,0.0,0.07331820352116791
V300,0.0,0.45107452261454395
V311,0.0,0.9998456008270215
V325,0.0,1.0
V297,0.0,0.9027038995509115
V296,0.0,0.9821619284447871
V322,0.0,0.07331820352116791
V298,0.0,0.9690815113715926
V290,0.0,0.01932140895543323
V286,0.0,0.9998456008270215
V42,0.0,0.00011661804901947404
V41,0.0,1.0
V33,0.0,3.202188921870239e-12
V34,0.0,3.202188921870239e-12
V32,0.0,6.668913366947291e-09
V31,0.0,6.348758405777093e-09
V309,0.0,0.6309554890549693
V43,0.0,0.00013069731255488777
V110,0.0,1.0
V109,0.0,0.9930450877024244
V108,0.0,1.0
V111,0.0,1.0
V138,0.0,1.0
V318,0.0,0.07223522044070463
id_04,0.0,1.0
id_06,0.0,9.642306509549023e-08
V118,0.0,1.0
V117,0.0,1.0
V112,0.0,1.0
V113,0.0,1.0
V321,0.0,0.6522480263482764
V119,0.0,1.0
V320,0.0,0.8629683584458363
V319,0.0,0.8996307453130861
V333,0.0,0.04259660311890556
V332,0.0,0.06806544969469763
id_11,0.0,0.0179200810982496
D7,0.0,0.6427662662588154
V1,0.0,1.0
id_10,0.0,0.9982118349994327
id_24,0.0,0.9986760857323264
V14,0.0,1.0
