feature,psi,ks_pvalue
id_31,2.6753018738622547,
id_30,0.4667829051379095,
DeviceInfo,0.4407220473262829,
id_38,0.42450582371091317,
D15,0.3722626239142121,0.0
card6,0.28256399725466486,
D4,0.28206383237844107,0.0
M8,0.2675483012178118,
M7,0.2673022566425156,
M9,0.2672486938270211,
card4,0.21696204669145125,
V25,0.21254190763281805,6.4521159701647835e-115
V26,0.20262042808471717,1.7063632473389756e-104
ProductCD,0.19353868823211254,
V66,0.19166251896650577,8.947642102214483e-113
V67,0.18245438108898085,4.158844049348527e-101
D11,0.17117395053925671,6.525647090662276e-186
id_33,0.16732286017389275,
V140,0.16383808500689784,8.019477773956009e-78
V156,0.16383808500689784,8.019477773956009e-78
V154,0.16383808500689784,8.019477773956009e-78
V158,0.16383808500689784,8.019477773956009e-78
V149,0.1638302111731233,8.019477773956009e-78
V157,0.16371909011488875,7.133576263514433e-78
V155,0.16371909011488875,7.133576263514433e-78
V139,0.16371909011488875,7.133576263514433e-78
V153,0.16371909011488875,7.133576263514433e-78
V148,0.16371121327127083,7.133576263514433e-78
id_35,0.14017805205758022,
id_34,0.13765847357181557,
addr2,0.13559754087737344,8.27215105770261e-10
V11,0.1028983398647842,3.139818686981091e-178
V10,0.10247735758945686,5.183132902253497e-177
D10,0.10081413608180169,3.8512565380044554e-126
V49,0.09892829829401582,1.0511304374144073e-205
V48,0.09809298036238998,2.4355251658863562e-203
M3,0.09752925497440207,
M2,0.09742372078245835,
M1,0.09723508836617839,
id_02,0.09719602672108649,7.639969865671082e-94
D5,0.09546963769028204,3.0881745256338728e-102
V91,0.08489988498956397,4.870446727908976e-202
V90,0.08421304714463662,5.661910717346875e-200
V35,0.07760970545756118,3.851607225277254e-181
card5,0.07257998171626644,5.417542441779614e-19
V19,0.0709068966304839,2.1823053976134178e-129
V75,0.06966659146197407,1.2896230980146283e-176
V36,0.06876867176721627,8.033132212209946e-156
V20,0.06667311046967442,1.326696165341882e-117
V61,0.06609741762512956,6.968646769286684e-118
TransactionAmt,0.0649718925757835,5.036500535746612e-86
id_36,0.06488326751222864,
DeviceType,0.0643160088169637,
id_20,0.06249295838974116,3.763013531138747e-53
V62,0.062109902898600966,6.020401493320464e-107
id_16,0.061036706562204564,
V76,0.06054943477364516,2.9686643052228236e-149
id_15,0.060356077362111155,
id_12,0.0599704704206339,
id_37,0.05808346716053,
id_29,0.056499768232008855,
id_28,0.05648069368676564,
C10,0.05637225729483865,2.507348016507331e-101
id_14,0.05605539019147412,4.073959161965995e-29
C8,0.056023486456547256,2.1744570866014393e-103
V99,0.05288900171295497,4.80528579617394e-112
id_19,0.05232879071647389,3.8227678067522436e-46
V69,0.05038638275152089,2.260183210308634e-123
V130,0.05030022307306141,3.5846104064745434e-119
V70,0.04919475600555112,7.386643664181871e-121
V29,0.04788040774021449,1.668713204309563e-117
V30,0.04759792823607469,3.228896301234755e-117
R_emaildomain,0.040448913803490846,
V96,0.03924607627960708,6.739017435576969e-94
P_emaildomain,0.032075663615089844,
V127,0.029444704978927337,5.077516220562104e-99
V303,0.029392391086653945,6.21503667726039e-52
V304,0.028621647374009636,2.3008798082660187e-50
V302,0.028612418934398795,5.028336456853473e-50
M6,0.02753068274318054,
C9,0.026605600839480326,1.960772949392836e-61
dist1,0.0258573508421634,1.7606835391192084e-23
card2,0.022370947184754724,4.2522018716435674e-20
V131,0.020718428942732854,4.3940365003102585e-28
addr1,0.020640811767930856,2.0997203217145268e-08
C2,0.019953954228930215,1.2077322316118546e-53
C5,0.018900108153522086,1.700730236234958e-47
V100,0.01813333491254257,1.939719919015769e-23
V4,0.015605602938552206,2.926931988306501e-12
M4,0.015411610881929026,
D2,0.01469870523978429,2.4912885562325532e-27
C13,0.014693793094811752,3.4586738591705766e-23
id_18,0.014626766844476504,0.00010595461127421947
V5,0.014622877913831068,4.545861255659083e-11
C11,0.010547979225105456,5.061341583296705e-14
card1,0.010481140435445107,8.264335610255238e-06
V97,0.009675977846267994,3.445220319801898e-17
V288,0.009629951923250026,8.045224541078666e-15
D3,0.009508982521178351,5.181345054661568e-12
V289,0.009197087484068932,1.859466317815745e-14
